,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID,NumWithHeadersOpened,NumWithLinksClicked,ProtectYourself,ProtectYourself_Clicked,ProtectYourself_Details,AmazonHP,AmazonHP_Clicked,AmazonHP_Details,email_IRS,email_IRS_Clicked,email_IRS_Details,web_IRS,web_IRS_Clicked,web_IRS_Details,apple,apple_Clicked,apple_Details,amazon_Product,amazon_Product_Clicked,amazon_Product_Details,email_mcafee,email_mcafee_Clicked,email_mcafee_Details,GetProtected,GetProtected_Clicked,GetProtected_Details,ExistInMongo_Training,MongoTraining_Complete,StartDate_p2,EndDate_p2,Status_p2,Progress_p2,Duration (in seconds)_p2,Finished_p2,RecordedDate_p2,ResponseId_p2,RecipientLastName_p2,RecipientFirstName_p2,RecipientEmail_p2,ExternalReference_p2,DistributionChannel_p2,UserLanguage_p2,Employment,TotalIncome,Race,Education,Age_1,Gender,ExistInPart2,WalmartProduct,WalmartProduct_Clicked,WalmartProduct_Details,RedCross,RedCross_Clicked,RedCross_Details,SSA_HP,SSA_HP_Clicked,SSA_HP_Details,mySSA,mySSA_Clicked,mySSA_Details,AmazonDeliveryDelay,AmazonDeliveryDelay_Clicked,AmazonDeliveryDelay_Details,FB_SSA,FB_SSA_Clicked,FB_SSA_Details,ssa_optout,ssa_optout_Clicked,ssa_optout_Details,replacementCard,replacementCard_Clicked,replacementCard_Details,medicareReview,medicareReview_Clicked,medicareReview_Details,benefitsSuspension,benefitsSuspension_Clicked,benefitsSuspension_Details,ExistInMongo_Test,MongoTest_Complete,StartDate_p3,EndDate_p3,Status_p3,Progress_p3,Duration (in seconds)_p3,Finished_p3,RecordedDate_p3,ResponseId_p3,RecipientLastName_p3,RecipientFirstName_p3,RecipientEmail_p3,ExternalReference_p3,DistributionChannel_p3,UserLanguage_p3,Previous Fraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,ExistInPart3,Wave,IsPrimaryWave
1401,2022-07-30 07:21:00,7/30/2022 7:24,IP Address,100,170,True,7/30/2022 7:24,R_2WxnFLKHuG9qYng,,,,,anonymous,EN,,Yes,,Safari,15.5,Macintosh,810x1080,Some,Basically content,Only some of the time,Government should do more to solve problems.,Slightly Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Once a week,,arm3_tips,5de7283098e7956ab99b23e0,5de7283098e7956ab99b23e0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 7:24,7/30/2022 7:25,IP Address,100.0,62.0,True,7/30/2022 7:25,R_30i1nQmHRE8EPf7,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,43.0,Female,True,Real,,,Real,,,Scam,,,Scam,,,Real,,,Real,,,Real,,,Real,,,Real,,,,,,True,False,7/30/2022 7:28,7/30/2022 7:29,IP Address,100.0,70.0,True,7/30/2022 7:29,R_2zUQwo2KAs6iXUc,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
1402,2022-07-30 07:21:00,7/30/2022 7:24,IP Address,100,171,True,7/30/2022 7:24,R_2EsCxQLkohAe4Ol,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Quite a lot,Basically content,Most of the time,Government is doing too many things better left to businesses and individuals.,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Never,,arm1_control,5d8a29c082fec30001d9c24a,5d8a29c082fec30001d9c24a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 7:24,7/30/2022 7:24,IP Address,100.0,26.0,True,7/30/2022 7:24,R_1esgbvRJKXNCuex,,,,,anonymous,EN,"Not employed, looking for work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",30.0,Male,True,Real,,,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,True,True,7/30/2022 7:27,7/30/2022 7:29,IP Address,100.0,111.0,True,7/30/2022 7:29,R_1PbZZJFEM0IN6qI,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
1403,2022-07-30 07:23:00,7/30/2022 7:25,IP Address,100,131,True,7/30/2022 7:25,R_3oRYlFCNcEbi6Vx,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x720,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Slightly Disagree,Slightly Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Disagree,Once a month,,arm3_tips,60da4f9aa1ced7efeecca18a,60da4f9aa1ced7efeecca18a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 7:27,7/30/2022 7:27,IP Address,88.0,26.0,False,7/31/2022 7:27,R_xaxDwfM7CQkY8TL,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",Asian American or Asian,Bachelor degree,23.0,Female,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True
1404,2022-07-30 07:26:00,7/30/2022 7:27,IP Address,100,77,True,7/30/2022 7:27,R_1NtttbNm4eEkKkw,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x720,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Slightly Disagree,Slightly Disagree,Agree,Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Disagree,Slightly Disagree,Slightly Disagree,Disagree,Disagree,Disagree,Disagree,Once a month,,arm2_generalinfo,60da4f9aa1ced7efeecca18a,60da4f9aa1ced7efeecca18a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 7:27,7/30/2022 7:27,IP Address,88.0,26.0,False,7/31/2022 7:27,R_xaxDwfM7CQkY8TL,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",Asian American or Asian,Bachelor degree,23.0,Female,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True
1405,2022-07-30 07:24:00,7/30/2022 7:28,IP Address,100,256,True,7/30/2022 7:28,R_2ZEVxhG6Ovfhmf0,,,,,anonymous,EN,,Yes,,Safari,13.1.2,Macintosh,1440x900,Some,Frustrated,Never,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Agree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Disagree,Slightly Disagree,Disagree,Disagree,Slightly Disagree,Disagree,A few times a year,,arm2_generalinfo,60fda3339a276aeae02c05e9,60fda3339a276aeae02c05e9,3,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 7:28,7/30/2022 7:29,IP Address,100.0,55.0,True,7/30/2022 7:29,R_3nPL2rzR13vWmwE,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999","Hispanic,African American or African (Non-Hispanic)",Graduate or professional degree,21.0,Male,True,Real,,,Real,,Details,Real,,,Real,,,Real,,Details,Scam,Click,,Real,,Details,Real,,,Scam,,,,,,True,False,7/30/2022 7:33,7/30/2022 7:34,IP Address,100.0,52.0,True,7/30/2022 7:34,R_TpJfGa0Qy33m4s9,,,,,anonymous,EN,Someone claiming to be from the IRS (but wasn't),No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
1406,2022-07-30 07:04:00,7/30/2022 7:29,IP Address,100,1495,True,7/30/2022 7:29,R_11ZUllD0SLlrAYA,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,375x667,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Strongly Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,A few times a year,,arm4_interactive,62e4621919e2ef7e15f8b13f,62e4621919e2ef7e15f8b13f,0,0,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,Details,True,True,7/30/2022 7:51,7/30/2022 7:55,IP Address,88.0,223.0,False,7/31/2022 7:55,R_1LbxLb5tBMKGrsz,,,,,anonymous,EN,"Not employed, NOT looking for work","$40,000 - $59,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",58.0,Female,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True
1407,2022-07-30 07:27:00,7/30/2022 7:32,IP Address,100,305,True,7/30/2022 7:32,R_8jhAhcNoe4Oky65,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x720,Some,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,,arm3_tips,60edcedc047ee38cb8bb2a0d,60edcedc047ee38cb8bb2a0d,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 7:32,7/30/2022 7:33,IP Address,100.0,58.0,True,7/30/2022 7:33,R_12bS4PRGJ8mB5C8,,,,,anonymous,EN,"Disabled, not able to work","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Some college but no degree,58.0,Female,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,Real,,,Scam,,,True,True,7/30/2022 7:37,7/30/2022 7:39,IP Address,100.0,92.0,True,7/30/2022 7:39,R_5AvprOWplsiyEiR,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,Yes,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
1408,2022-07-30 07:28:00,7/30/2022 7:32,IP Address,100,245,True,7/30/2022 7:32,R_2zr3UV3Ui6ZaUM0,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,390x844,Some,Angry,Never,Government should do more to solve problems.,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,A few times a year,,arm4_interactive,611a3e5985d4fa727e274b38,611a3e5985d4fa727e274b38,0,0,Real,,,Real,Click,,Scam,,,Real,,,Real,,,Real,,,Real,,,Real,,,True,True,7/30/2022 7:35,7/30/2022 7:36,IP Address,100.0,58.0,True,7/30/2022 7:36,R_3nMIe5bJLJjBHXG,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),Some college but no degree,23.0,Female,True,Scam,,,Scam,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,,,Scam,,,,,,True,False,7/30/2022 7:38,7/30/2022 7:40,IP Address,100.0,87.0,True,7/30/2022 7:40,R_1jfT1K2hzqduczJ,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Often,Often,Often,"Yes, use the responses.",True,1,True
1409,2022-07-30 07:29:00,7/30/2022 7:33,IP Address,100,229,True,7/30/2022 7:33,R_295gfHdImyMGNln,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 6.3,1366x768,Some,Angry,Never,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Disagree,Strongly Disagree,Disagree,Disagree,Once a month,,arm1_control,60e3072a6e09025d10fdcb5e,60e3072a6e09025d10fdcb5e,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 7:33,7/30/2022 7:34,IP Address,100.0,77.0,True,7/30/2022 7:34,R_1nMTE2opWTaW5cd,,,,,anonymous,EN,"Not employed, looking for work","$60,000 - $79,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",41.0,Female,True,Real,,,Scam,,Details,Real,,,Real,,,Real,,Details,Real,,,Real,,Details,Real,,,Scam,,,Scam,,,True,True,7/30/2022 7:40,7/30/2022 7:41,IP Address,100.0,65.0,True,7/30/2022 7:41,R_1KexMT10QFOQduG,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Some of the time,Often,Some of the time,"Yes, use the responses.",True,1,True
1410,2022-07-30 07:26:00,7/30/2022 7:33,IP Address,100,419,True,7/30/2022 7:33,R_cMGGf5hUJNSRqKt,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,412x915,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Strongly Agree,Slightly Agree,Strongly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,A few times a week / Daily,,arm3_tips,614ddc2c999c9ee21fa84355,614ddc2c999c9ee21fa84355,3,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 7:33,7/30/2022 7:34,IP Address,100.0,77.0,True,7/30/2022 7:34,R_4IyH7eLz7pDWBxL,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Bachelor degree,34.0,Female,True,Real,,,Scam,,Details,Real,,,Scam,Click,,Real,,Details,Scam,,,Real,,Details,Scam,,,Real,,,Scam,,,True,True,7/30/2022 7:43,7/30/2022 7:44,IP Address,100.0,97.0,True,7/30/2022 7:44,R_27WreYmBK2SaQoK,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,Yes,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
1411,2022-07-30 07:29:00,7/30/2022 7:33,IP Address,100,250,True,7/30/2022 7:33,R_eydWmBLf5uIw9Yl,,,,,anonymous,EN,,Yes,,Safari,15.5,Macintosh,810x1080,Very little,Frustrated,Never,Government should do more to solve problems.,Disagree,Disagree,Slightly Disagree,Disagree,Agree,Slightly Agree,Strongly Agree,Slightly Agree,Disagree,Slightly Disagree,Disagree,Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Disagree,Slightly Disagree,A few times a year,,arm4_interactive,610933fa1d369f7bb87b05ec,610933fa1d369f7bb87b05ec,0,0,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,Real,,,True,True,7/30/2022 7:37,7/30/2022 7:37,IP Address,100.0,40.0,True,7/30/2022 7:37,R_3gYFmuUasE030k0,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,42.0,Female,True,Real,,,Real,,,Scam,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,Real,,,,,,True,False,7/30/2022 7:40,7/30/2022 7:41,IP Address,100.0,75.0,True,7/30/2022 7:41,R_2Vr5sHhuY27iEMh,,,,,anonymous,EN,Someone claiming to be from another government agency (but wasn't),No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
1412,2022-07-30 07:32:00,7/30/2022 7:34,IP Address,100,134,True,7/30/2022 7:34,R_2QVwhj0CPUjBZyP,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,2560x1440,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Once a week,,arm2_generalinfo,5a9e841089de8200013f28d3,5a9e841089de8200013f28d3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 7:34,7/30/2022 7:35,IP Address,100.0,39.0,True,7/30/2022 7:35,R_31mct1hQ11ujqPO,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",Asian American or Asian,Bachelor degree,32.0,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Scam,,Details,Real,,,Real,,,Scam,,,True,True,7/30/2022 7:39,7/30/2022 7:45,IP Address,100.0,356.0,True,7/30/2022 7:45,R_2qemJRd0SgFaMZm,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
1413,2022-07-30 07:33:00,7/30/2022 7:35,IP Address,100,121,True,7/30/2022 7:35,R_2rU6KbshRXncmhZ,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,360x800,None at all,Angry,Never,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Agree,Slightly Disagree,Slightly Disagree,Strongly Agree,Slightly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Once a week,,arm1_control,5484821efdf99b07b28f2300,5484821efdf99b07b28f2300,4,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 7:35,7/30/2022 7:36,IP Address,100.0,33.0,True,7/30/2022 7:36,R_1f2bgWJP1Z5vFOR,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Bachelor degree,38.0,Female,True,Real,,,Real,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,Details,Real,,,Scam,,,True,True,7/30/2022 7:37,7/30/2022 7:37,IP Address,100.0,37.0,True,7/30/2022 7:37,R_e4MLEgC9HKGUlwd,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
1414,2022-07-30 07:33:00,7/30/2022 7:35,IP Address,100,102,True,7/30/2022 7:35,R_24M0nYCiY6Y1Yoo,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,None at all,Frustrated,Never,Government should do more to solve problems.,Slightly Disagree,Disagree,Disagree,Slightly Disagree,Slightly Disagree,Agree,Strongly Agree,Disagree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Agree,A few times a week / Daily,,arm1_control,61fa94735719bc09cb834f49,61fa94735719bc09cb834f49,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 7:35,7/30/2022 7:36,IP Address,100.0,27.0,True,7/30/2022 7:36,R_8lbdd2542MKJZ2p,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999","White or Caucasian (Non-Hispanic),Asian American or Asian",Bachelor degree,37.0,Female,True,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,True,True,7/30/2022 7:39,7/30/2022 7:40,IP Address,100.0,48.0,True,7/30/2022 7:40,R_3EzjUc1KLvr0dPC,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,Yes,Hardly ever,Hardly ever,Often,"Yes, use the responses.",True,1,True
1415,2022-07-30 07:34:00,7/30/2022 7:36,IP Address,100,99,True,7/30/2022 7:36,R_9WugpwplyiEjI8V,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,None at all,Angry,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Disagree,Agree,Disagree,Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,A few times a year,,arm3_tips,605363bb60479c6e682fa925,605363bb60479c6e682fa925,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 7:36,7/30/2022 7:36,IP Address,100.0,29.0,True,7/30/2022 7:36,R_2WvxL9g7ZHZUVjR,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,27.0,Female,True,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,True,True,7/30/2022 7:38,7/30/2022 7:38,IP Address,100.0,48.0,True,7/30/2022 7:38,R_PYcXS2rUa0z5Yt3,,,,,anonymous,EN,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Not Sure,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
1416,2022-07-30 07:37:00,7/30/2022 7:41,IP Address,100,234,True,7/30/2022 7:41,R_27HXHUx3NOkLEa0,,,,,anonymous,EN,,Yes,,Safari,15.5,Macintosh,1024x1366,Some,Basically content,Only some of the time,Government should do more to solve problems.,Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,A few times a year,,arm4_interactive,6229dbd104c9cf8c397853cb,6229dbd104c9cf8c397853cb,0,0,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Real,,,True,True,7/30/2022 7:44,7/30/2022 7:45,IP Address,100.0,32.0,True,7/30/2022 7:45,R_pRUVzoKm2QMxZzr,,,,,anonymous,EN,Retired,"$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,59.0,Male,True,Scam,,,Scam,,,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,,,,,,True,False,7/30/2022 7:47,7/30/2022 7:48,IP Address,100.0,50.0,True,7/30/2022 7:48,R_2VqAthFnFR3HEuC,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
1417,2022-07-30 07:39:00,7/30/2022 7:43,IP Address,100,239,True,7/30/2022 7:43,R_1dhGHXT7vvdZWM8,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a week / Daily,,arm3_tips,61009ba434c15cd5dc4a3044,61009ba434c15cd5dc4a3044,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 7:43,7/30/2022 7:50,IP Address,100.0,428.0,True,7/30/2022 7:50,R_3EAodHHtxID8zKI,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$80,000 - $99,999",African American or African (Non-Hispanic),"High school degree or equivalent (e.g., GED)",21.0,Female,True,Real,,,Scam,,,Real,Click,,Real,,,Real,,Details,Real,,,Scam,,,Scam,,,Real,,,Scam,,,True,True,7/30/2022 7:54,7/30/2022 7:56,IP Address,100.0,97.0,True,7/30/2022 7:56,R_1rwSlu5XpjpG7x6,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Often,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
1418,2022-07-30 07:38:00,7/30/2022 7:43,IP Address,100,336,True,7/30/2022 7:43,R_2tqZNxQO7SkukmT,,,,,anonymous,EN,,Yes,,Safari iPhone,15.6,iPhone,375x812,Very little,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Strongly Disagree,Slightly Agree,Agree,Slightly Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Once a month,,arm2_generalinfo,5fba33b03b6dfc99242ba0a7,5fba33b03b6dfc99242ba0a7,4,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 7:43,7/30/2022 7:45,IP Address,100.0,96.0,True,7/30/2022 7:45,R_23e2Z8kLFKp1QiJ,,,,,anonymous,EN,"Not employed, looking for work","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Some college but no degree,19.0,Female,True,Scam,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,Details,Real,,,,,,True,False,7/30/2022 7:48,7/30/2022 7:50,IP Address,100.0,125.0,True,7/30/2022 7:50,R_Dvkx7G4OW4KpR2p,,,,,anonymous,EN,,,,,No,Often,Some of the time,Often,"Yes, use the responses.",True,1,True
