,PID,surveyArm,trustScore,incomeAmount,race5,employment3,educYears,marriedI,ageYears,genderI,ageYearsSq,lIncomeAmount,numCorrect,numFakeLabeledReal,numRealLabeledFake,numRealLabeledReal,numFakeLabeledFake,numEmailsCorrect,numLettersCorrect,numSMSesCorrect,numCorrect_SSA,numCorrect_Other,numEmailsCorrect_SSA,numEmailsCorrect_Other,numLabeledReal,numLabeledFake,numNoAnswer,percentCorrect,TestRound,GovtConfScore,SuscPersuasionScore,SelfControlScore,SuscPersuasionScore_NoSelfControl,GenTrustScore,TrustInSSAScore,TrustInInternetScore,OnlineShoppingScore,GovtConf1_Future,GovtConf2_Feel,GovtConf3_Trust,GovtConf4_Views
760,60fce18c2db36b3cae02926b,arm1_control,3.0,30.0,W,R,13.0,0.0,59.5,0,3540.25,3.401197381662155,10.0,1.0,1.0,4.0,6.0,7.0,1.0,2.0,4.0,6.0,2.0,5.0,5.0,7.0,0.0,83.33333333333334,6.0,8.0,4.0,4.0,4.5,4.2,3.3,3.875,6,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
761,60fd7970f440fb912e9dff5d,arm2_written_techniques,1.0,30.0,W,U,16.0,0.0,49.5,1,2450.25,3.401197381662155,9.0,0.0,3.0,2.0,7.0,7.0,1.0,1.0,5.0,4.0,3.0,4.0,2.0,10.0,0.0,75.0,6.0,7.0,2.75,1.6666666666666667,3.5,3.2,4.7,3.875,6,Very little,Angry,Only some of the time,Government should do more to solve problems.
762,602084a1e5330d6c7ad1d17e,arm4_interactive_training,3.0,175.0,W,U,18.0,0.0,59.5,1,3540.25,5.164785973923514,7.0,4.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,0.0,3.0,8.0,4.0,0.0,58.33333333333334,6.0,12.0,1.9166666666666667,1.3333333333333333,2.375,3.8,5.3,3.25,5,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.
763,607e2f316375ef30bbb62be2,arm3_existingssa,0.0,10.0,W,E,18.0,0.0,29.5,0.0,870.25,2.302585092994046,6.0,5.0,1.0,4.0,2.0,4.0,1.0,1.0,3.0,3.0,2.0,2.0,9.0,3.0,0.0,50.0,4.0,11.0,3.3333333333333335,3.6666666666666665,3.625,2.6,3.5,3.75,5,Some,Basically content,Most of the time,Government should do more to solve problems.
764,5dc5b9da48e7864247cbb939,arm2_written_techniques,0.0,30.0,W,R,18.0,0.0,69.5,1,4830.25,3.401197381662155,6.0,5.0,1.0,4.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,9.0,3.0,0.0,50.0,6.0,13.0,3.0,2.0,3.75,2.8,5.9,4.0,4,Quite a lot,Basically content,Just about always,Government should do more to solve problems.
765,6101a0265b6ccc9084adc6a7,arm3_existingssa,0.0,60.0,A,U,14.0,0.0,21.5,1,462.25,4.0943445622221,8.0,4.0,0.0,5.0,3.0,5.0,1.0,2.0,3.0,5.0,1.0,4.0,9.0,3.0,0.0,66.66666666666666,6.0,9.0,4.833333333333333,4.0,5.75,2.8,5.9,4.75,4,Very little,Frustrated,Most of the time,Government should do more to solve problems.
766,5ea7a52eb04a5318da8bc20d,arm3_existingssa,1.0,175.0,W,E,18.0,1.0,49.5,1,2450.25,5.164785973923514,5.0,5.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,8.0,4.0,0.0,41.66666666666667,6.0,8.0,2.6666666666666665,3.0,2.875,3.6,3.2,3.0,4,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
767,5f7e4fbc36d39211c80599fe,arm3_existingssa,2.0,175.0,A,E,16.0,0.0,29.5,0.0,870.25,5.164785973923514,5.0,6.0,1.0,4.0,1.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,10.0,2.0,0.0,41.66666666666667,4.0,8.0,3.9166666666666665,3.3333333333333335,4.625,3.2,4.1,3.75,4,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
768,5bde6c564842880001308324,arm4_interactive_training,3.0,30.0,W,E,16.0,0.0,49.5,1.0,2450.25,3.401197381662155,9.0,1.0,2.0,3.0,6.0,6.0,1.0,2.0,5.0,4.0,3.0,3.0,4.0,8.0,0.0,75.0,4.0,4.0,3.1666666666666665,2.0,4.0,4.0,5.6,2.75,2,None at all,Angry,Never,Government is doing too many things better left to businesses and individuals.
769,5deacc35443d0b1fe86a4f32,arm4_interactive_training,1.0,70.0,H,U,13.0,0.0,29.5,1.0,870.25,4.248495242049359,7.0,2.0,3.0,2.0,5.0,5.0,1.0,1.0,4.0,3.0,2.0,3.0,4.0,8.0,0.0,58.33333333333334,4.0,9.0,3.5,3.6666666666666665,3.875,3.8,4.5,4.125,5,Some,Basically content,Only some of the time,Government is doing too many things better left to businesses and individuals.
770,5ec53a38defeea49e4e3a592,arm2_written_techniques,0.0,30.0,W,E,12.0,0.0,49.5,1,2450.25,3.401197381662155,4.0,5.0,3.0,2.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,7.0,5.0,0.0,33.33333333333333,6.0,11.0,4.333333333333333,4.333333333333333,4.875,4.0,4.5,3.875,4,Some,Basically content,Most of the time,Government should do more to solve problems.
771,60fd781f9fe1637567804499,arm4_interactive_training,0.0,90.0,W,E,16.0,1.0,29.5,1,870.25,4.499809670330265,8.0,3.0,1.0,4.0,4.0,5.0,2.0,1.0,5.0,3.0,2.0,3.0,7.0,5.0,0.0,66.66666666666666,6.0,7.0,3.5833333333333335,4.0,3.875,3.6,2.5,4.25,5,Very little,Frustrated,Never,Government should do more to solve problems.
772,6088c1050cc1ef2647aaecb3,arm3_existingssa,0.0,10.0,B,U,14.0,0.0,21.5,1.0,462.25,2.302585092994046,6.0,4.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,4.0,0.0,3.0,7.0,5.0,0.0,50.0,4.0,9.0,2.9166666666666665,2.3333333333333335,3.5,3.2,3.1,2.5,3,Some,Frustrated,Only some of the time,Government should do more to solve problems.
773,60fd8b1c25fe10912980d749,arm3_existingssa,0.0,70.0,H,E,18.0,0.0,29.5,1,870.25,4.248495242049359,6.0,4.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,0.0,3.0,7.0,5.0,0.0,50.0,6.0,8.0,2.9166666666666665,2.3333333333333335,3.5,2.6,2.7,3.25,5,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
774,60fde1714a81af733fdbf0a4,arm3_existingssa,3.0,30.0,W,E,16.0,0.0,29.5,1,870.25,3.401197381662155,6.0,4.0,2.0,3.0,3.0,4.0,0.0,2.0,2.0,4.0,1.0,3.0,7.0,5.0,0.0,50.0,6.0,8.0,3.5833333333333335,6.0,3.125,3.4,2.6,4.0,6,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
775,60ed8b58291a506de5a1bf6f,arm1_control,0.0,60.0,W,U,13.0,0.0,29.5,0,870.25,4.0943445622221,9.0,2.0,1.0,4.0,5.0,5.0,2.0,2.0,4.0,5.0,1.0,4.0,6.0,6.0,0.0,75.0,6.0,8.0,,5.333333333333333,,2.2,2.8,3.25,5,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
776,5e30cffb5a41120d29d33113,arm2_written_techniques,3.0,60.0,W,R,13.0,1.0,69.5,1,4830.25,4.0943445622221,9.0,2.0,1.0,4.0,5.0,6.0,1.0,2.0,4.0,5.0,2.0,4.0,6.0,6.0,0.0,75.0,6.0,6.0,2.9166666666666665,3.0,3.25,4.0,5.2,4.5,5,Very little,Frustrated,Never,Government is doing too many things better left to businesses and individuals.
777,60ff1668f3238bd02d40328d,arm1_control,0.0,125.0,W,E,13.0,0.0,29.5,1,870.25,4.828313737302302,9.0,3.0,0.0,5.0,4.0,6.0,1.0,2.0,4.0,5.0,2.0,4.0,8.0,4.0,0.0,75.0,6.0,6.0,3.6666666666666665,7.0,2.875,2.6,1.0,2.125,6,None at all,Frustrated,Never,Government should do more to solve problems.
778,5f9b1a626eb6cf2edd8ce633,arm3_existingssa,3.0,90.0,W,U,16.0,1.0,59.5,0.0,3540.25,4.499809670330265,10.0,0.0,2.0,3.0,7.0,8.0,1.0,1.0,5.0,5.0,3.0,5.0,3.0,9.0,0.0,83.33333333333334,4.0,12.0,2.5,2.3333333333333335,2.875,,5.7,5.125,6,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.
779,5be42f3b98f5f40001a994f4,arm4_interactive_training,3.0,70.0,W,E,16.0,0.0,59.5,0,3540.25,4.248495242049359,9.0,3.0,0.0,5.0,4.0,5.0,2.0,2.0,4.0,5.0,1.0,4.0,8.0,4.0,0.0,75.0,6.0,10.0,2.8333333333333335,2.0,3.5,3.2,5.4,5.375,4,Some,Basically content,Only some of the time,Government should do more to solve problems.
780,5c7705950d75f00015f5fe10,arm1_control,0.0,70.0,A,U,16.0,1.0,39.5,1,1560.25,4.248495242049359,8.0,1.0,3.0,2.0,6.0,6.0,1.0,1.0,3.0,5.0,1.0,5.0,3.0,9.0,0.0,66.66666666666666,6.0,8.0,2.8333333333333335,1.6666666666666667,3.625,4.0,4.3,4.0,6,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
781,60965962e523358592059dcb,arm2_written_techniques,3.0,125.0,W,R,18.0,0.0,69.5,1,4830.25,4.828313737302302,5.0,3.0,4.0,1.0,4.0,4.0,0.0,1.0,3.0,2.0,2.0,2.0,4.0,8.0,0.0,41.66666666666667,6.0,9.0,3.4166666666666665,2.3333333333333335,4.25,3.2,5.2,5.625,6,Some,Frustrated,Only some of the time,Government should do more to solve problems.
782,60fdf6d816eb4e1216396a99,arm3_existingssa,3.0,175.0,W,U,13.0,0.0,21.5,0,462.25,5.164785973923514,8.0,3.0,1.0,4.0,4.0,4.0,2.0,2.0,5.0,3.0,2.0,2.0,7.0,5.0,0.0,66.66666666666666,6.0,10.0,3.75,3.3333333333333335,4.375,3.2,4.9,4.125,3,Some,Basically content,Most of the time,Government is doing too many things better left to businesses and individuals.
783,5be2beac398f560001a58df7,arm4_interactive_training,0.0,125.0,W,E,18.0,1.0,59.5,0.0,3540.25,4.828313737302302,10.0,1.0,1.0,4.0,6.0,7.0,2.0,1.0,5.0,5.0,2.0,5.0,5.0,7.0,0.0,83.33333333333334,4.0,8.0,2.5833333333333335,2.3333333333333335,3.0,2.4,3.2,2.625,4,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
784,61096a016b964e7af149fce3,arm3_existingssa,3.0,10.0,B,U,14.0,0.0,39.5,1,1560.25,2.302585092994046,5.0,3.0,4.0,1.0,4.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,4.0,8.0,0.0,41.66666666666667,6.0,9.0,3.3333333333333335,3.0,3.875,3.2,4.9,3.625,3,Some,Frustrated,Only some of the time,Government should do more to solve problems.
785,5dd9ebd239bca1962e17e64c,arm2_written_techniques,2.0,90.0,W,U,13.0,1.0,49.5,1,2450.25,4.499809670330265,3.0,5.0,4.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,6.0,6.0,0.0,25.0,6.0,8.0,4.416666666666667,4.666666666666667,4.875,3.2,4.2,3.25,3,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
786,5712c4e7fdce5300121e1fa9,arm2_written_techniques,3.0,70.0,W,R,16.0,1.0,69.5,1.0,4830.25,4.248495242049359,9.0,1.0,2.0,3.0,6.0,6.0,1.0,2.0,4.0,5.0,2.0,4.0,4.0,8.0,0.0,75.0,4.0,7.0,3.0833333333333335,4.0,3.125,3.2,2.2,5.125,5,Some,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.
787,5de5496937e1d50ca63e0fa5,arm1_control,3.0,30.0,W,U,13.0,0.0,69.5,1,4830.25,3.401197381662155,9.0,2.0,1.0,4.0,5.0,6.0,2.0,1.0,5.0,4.0,2.0,4.0,6.0,6.0,0.0,75.0,6.0,8.0,4.25,4.0,4.875,3.8,4.5,3.5,5,Quite a lot,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.
788,5ff40482197628a732bdf46a,arm3_existingssa,0.0,60.0,B,U,16.0,0.0,21.5,1.0,462.25,4.0943445622221,9.0,3.0,0.0,5.0,4.0,5.0,2.0,2.0,5.0,4.0,2.0,3.0,8.0,4.0,0.0,75.0,4.0,7.0,2.75,3.0,3.0,2.4,3.8,4.625,4,Some,Frustrated,Never,Government is doing too many things better left to businesses and individuals.
789,60860909dc3bd4f7efeaef14,arm1_control,0.0,90.0,W,U,13.0,1.0,49.5,1,2450.25,4.499809670330265,7.0,5.0,0.0,5.0,2.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,10.0,2.0,0.0,58.33333333333334,6.0,7.0,3.9166666666666665,4.333333333333333,4.25,3.6,5.4,4.75,5,Very little,Angry,Only some of the time,Government should do more to solve problems.
790,5d35c7a19a2dfc0018446287,arm4_interactive_training,0.0,60.0,A,E,16.0,1.0,39.5,0,1560.25,4.0943445622221,6.0,5.0,1.0,4.0,2.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,9.0,3.0,0.0,50.0,6.0,8.0,3.9166666666666665,4.0,4.375,3.0,3.5,4.125,3,Very little,Basically content,Only some of the time,Government is doing too many things better left to businesses and individuals.
791,58d3dad59dbe3f0001258f66,arm4_interactive_training,3.0,125.0,W,U,14.0,1.0,49.5,1,2450.25,4.828313737302302,8.0,3.0,1.0,4.0,4.0,5.0,1.0,2.0,3.0,5.0,1.0,4.0,7.0,5.0,0.0,66.66666666666666,6.0,9.0,2.75,2.6666666666666665,3.125,4.0,4.8,2.125,6,Quite a lot,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
792,6108525078b82c7305104b94,arm2_written_techniques,3.0,175.0,W,R,16.0,1.0,69.5,0,4830.25,5.164785973923514,7.0,1.0,4.0,1.0,6.0,5.0,1.0,1.0,3.0,4.0,1.0,4.0,2.0,10.0,0.0,58.33333333333334,6.0,10.0,2.8333333333333335,1.0,3.875,3.2,5.9,3.25,5,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.
793,60dcf5bbb02e607c4e96fcb6,arm2_written_techniques,3.0,125.0,W,E,16.0,0.0,29.5,0,870.25,4.828313737302302,7.0,2.0,3.0,2.0,5.0,5.0,1.0,1.0,4.0,3.0,2.0,3.0,4.0,8.0,0.0,58.33333333333334,6.0,11.0,4.083333333333333,4.666666666666667,4.375,4.0,5.5,4.875,6,Quite a lot,Basically content,Most of the time,Government is doing too many things better left to businesses and individuals.
794,5f5bac39ce8ed832aa378a53,arm3_existingssa,1.0,10.0,W,R,16.0,0.0,59.5,0,3540.25,2.302585092994046,10.0,2.0,0.0,5.0,5.0,6.0,2.0,2.0,5.0,5.0,2.0,4.0,7.0,5.0,0.0,83.33333333333334,6.0,10.0,3.0,2.3333333333333335,3.625,2.4,5.1,2.875,5,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.
795,609795d3a3693e93c272ff77,arm3_existingssa,2.0,125.0,W,U,16.0,1.0,49.5,1.0,2450.25,4.828313737302302,8.0,4.0,0.0,5.0,3.0,4.0,2.0,2.0,4.0,4.0,1.0,3.0,9.0,3.0,0.0,66.66666666666666,4.0,6.0,3.9166666666666665,4.0,4.375,3.0,4.3,4.125,6,Some,Angry,Never,Government is doing too many things better left to businesses and individuals.
796,6101c3a47737ff2d010a7e1e,arm3_existingssa,3.0,30.0,W,U,13.0,1.0,59.5,1,3540.25,3.401197381662155,9.0,3.0,0.0,5.0,4.0,5.0,2.0,2.0,4.0,5.0,1.0,4.0,8.0,4.0,0.0,75.0,6.0,10.0,2.5,2.0,3.0,3.4,3.4,3.125,3,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.
797,5fecc7dba53c57e979fd4751,arm2_written_techniques,3.0,30.0,W,E,13.0,0.0,29.5,0.0,870.25,3.401197381662155,4.0,6.0,2.0,3.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,9.0,3.0,0.0,33.33333333333333,4.0,10.0,4.666666666666667,4.0,5.5,3.8,5.0,5.0,5,Some,Frustrated,Most of the time,Government should do more to solve problems.
798,60ee4077cdf4f24a1c607783,arm3_existingssa,0.0,30.0,B,U,18.0,0.0,49.5,1,2450.25,3.401197381662155,11.0,0.0,1.0,4.0,7.0,7.0,2.0,2.0,5.0,6.0,2.0,5.0,4.0,8.0,0.0,91.66666666666666,6.0,9.0,3.1666666666666665,3.3333333333333335,3.5,2.4,4.4,4.625,3,Some,Frustrated,Only some of the time,Government should do more to solve problems.
799,5ee6f91291a7f3467cd37704,arm3_existingssa,3.0,125.0,W,E,16.0,1.0,59.5,0,3540.25,4.828313737302302,7.0,4.0,1.0,4.0,3.0,4.0,2.0,1.0,4.0,3.0,1.0,3.0,8.0,4.0,0.0,58.33333333333334,6.0,9.0,4.333333333333333,4.666666666666667,4.75,3.2,,3.375,3,Some,Frustrated,Only some of the time,Government should do more to solve problems.
800,5eaf89868dc798686228174b,arm4_interactive_training,3.0,125.0,B,E,16.0,0.0,59.5,1.0,3540.25,4.828313737302302,8.0,3.0,1.0,4.0,4.0,5.0,2.0,1.0,5.0,3.0,2.0,3.0,7.0,5.0,0.0,66.66666666666666,4.0,11.0,3.3333333333333335,4.0,3.5,3.2,4.7,3.0,6,Some,Basically content,Most of the time,Government should do more to solve problems.
801,5c5f4eb61cae46000117dfd6,arm4_interactive_training,3.0,60.0,W,U,16.0,0.0,59.5,0.0,3540.25,4.0943445622221,7.0,2.0,3.0,2.0,5.0,5.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,8.0,0.0,58.33333333333334,4.0,8.0,,5.333333333333333,,3.4,,,6,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
802,5f111456d672e8471ca03f46,arm3_existingssa,0.0,10.0,B,E,16.0,0.0,29.5,1.0,870.25,2.302585092994046,10.0,1.0,1.0,4.0,6.0,7.0,1.0,2.0,5.0,5.0,3.0,4.0,5.0,7.0,0.0,83.33333333333334,4.0,7.0,3.5,5.0,3.375,3.0,4.6,2.0,5,Very little,Frustrated,Never,Government should do more to solve problems.
803,60039f10910e80100d93520f,arm4_interactive_training,2.0,70.0,W,E,18.0,0.0,39.5,,1560.25,4.248495242049359,9.0,3.0,0.0,5.0,4.0,5.0,2.0,2.0,5.0,4.0,2.0,3.0,8.0,4.0,0.0,75.0,4.0,9.0,2.8333333333333335,3.3333333333333335,3.0,3.6,3.9,3.25,5,Some,Frustrated,Only some of the time,Government should do more to solve problems.
804,61004b542c80cc7e7e441d7b,arm1_control,3.0,60.0,W,U,13.0,1.0,39.5,1,1560.25,4.0943445622221,11.0,1.0,0.0,5.0,6.0,7.0,2.0,2.0,5.0,6.0,2.0,5.0,6.0,6.0,0.0,91.66666666666666,6.0,7.0,3.9166666666666665,6.333333333333333,3.5,3.8,2.0,4.375,4,Very little,Angry,Only some of the time,Government should do more to solve problems.
805,5c4e7b34620ba700010c5dc6,arm3_existingssa,3.0,60.0,B,U,14.0,0.0,21.5,0.0,462.25,4.0943445622221,9.0,2.0,1.0,4.0,5.0,6.0,2.0,1.0,6.0,3.0,3.0,3.0,6.0,6.0,0.0,75.0,4.0,7.0,3.5,4.0,3.75,3.4,3.7,3.5,4,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
806,60feba6596fcb1e4a5eedc07,arm2_written_techniques,3.0,70.0,W,E,16.0,0.0,29.5,1,870.25,4.248495242049359,9.0,1.0,2.0,3.0,6.0,7.0,1.0,1.0,4.0,5.0,2.0,5.0,4.0,8.0,0.0,75.0,6.0,8.0,3.5,3.3333333333333335,4.0,3.2,3.1,3.125,5,Some,Frustrated,Never,Government should do more to solve problems.
807,60445501aff87e4c96db99fd,arm3_existingssa,3.0,175.0,A,E,18.0,1.0,39.5,0.0,1560.25,5.164785973923514,9.0,3.0,0.0,5.0,4.0,5.0,2.0,2.0,5.0,4.0,2.0,3.0,8.0,4.0,0.0,75.0,4.0,11.0,3.5833333333333335,2.6666666666666665,4.375,5.0,6.7,5.25,6,Some,Basically content,Most of the time,Government should do more to solve problems.
808,5ff3ae0ff4e2339f1bde4f54,arm3_existingssa,3.0,125.0,W,U,18.0,1.0,69.5,0.0,4830.25,4.828313737302302,7.0,3.0,2.0,3.0,4.0,5.0,1.0,1.0,4.0,3.0,2.0,3.0,6.0,6.0,0.0,58.33333333333334,4.0,10.0,3.5,3.3333333333333335,4.0,3.0,7.0,4.25,4,Some,Basically content,Only some of the time,Government should do more to solve problems.
809,5f8f05773fdd230f04057241,arm1_control,3.0,30.0,W,U,12.0,0.0,49.5,1.0,2450.25,3.401197381662155,8.0,2.0,2.0,3.0,5.0,6.0,1.0,1.0,4.0,4.0,2.0,4.0,5.0,7.0,0.0,66.66666666666666,4.0,10.0,3.3333333333333335,4.666666666666667,3.25,3.6,5.6,5.375,5,Some,Frustrated,Most of the time,Government should do more to solve problems.
810,60fecf4376b1e0f2a0e4b3e2,arm2_written_techniques,0.0,70.0,W,E,16.0,0.0,21.5,1,462.25,4.248495242049359,8.0,3.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,5.0,0.0,4.0,7.0,5.0,0.0,66.66666666666666,6.0,8.0,4.0,6.333333333333333,3.625,2.6,2.2,4.25,5,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
811,5bf9b46ccad1240001e8a496,arm1_control,3.0,30.0,W,R,13.0,0.0,49.5,1.0,2450.25,3.401197381662155,9.0,2.0,1.0,4.0,5.0,6.0,2.0,1.0,4.0,5.0,1.0,5.0,6.0,6.0,0.0,75.0,4.0,10.0,3.9166666666666665,5.0,4.0,3.8,2.8,3.875,5,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.
812,60fe946e7843f91d9000447f,arm3_existingssa,2.0,30.0,W,E,14.0,0.0,29.5,1,870.25,3.401197381662155,5.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,3.0,6.0,6.0,0.0,41.66666666666667,6.0,8.0,3.5,3.0,4.125,4.0,4.2,3.75,3,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
813,574cca765e5491000f3c89e0,arm4_interactive_training,3.0,175.0,W,E,14.0,1.0,59.5,0.0,3540.25,5.164785973923514,8.0,3.0,1.0,4.0,4.0,5.0,2.0,1.0,6.0,2.0,3.0,2.0,7.0,5.0,0.0,66.66666666666666,4.0,10.0,3.1666666666666665,1.3333333333333333,4.25,3.8,4.3,3.25,3,Some,Frustrated,Most of the time,Government should do more to solve problems.
814,60ff445619f75b6b839674d8,arm3_existingssa,3.0,125.0,W,E,16.0,0.0,21.5,0,462.25,4.828313737302302,8.0,2.0,2.0,3.0,5.0,5.0,2.0,1.0,5.0,3.0,2.0,3.0,5.0,7.0,0.0,66.66666666666666,6.0,9.0,3.4166666666666665,3.0,4.0,4.0,4.4,4.625,5,Some,Frustrated,Only some of the time,Government should do more to solve problems.
815,5c1ebaf4f1018d0001c46f9d,arm3_existingssa,0.0,10.0,W,U,16.0,0.0,29.5,1.0,870.25,2.302585092994046,8.0,3.0,1.0,4.0,4.0,5.0,1.0,2.0,3.0,5.0,1.0,4.0,7.0,5.0,0.0,66.66666666666666,4.0,6.0,4.666666666666667,6.0,4.75,2.8,4.2,3.875,4,None at all,Angry,Only some of the time,Government should do more to solve problems.
816,5c02c3b20eb9aa00010dc4cc,arm2_written_techniques,0.0,175.0,W,E,13.0,0.0,21.5,0.0,462.25,5.164785973923514,10.0,2.0,0.0,5.0,5.0,6.0,2.0,2.0,4.0,6.0,1.0,5.0,7.0,5.0,0.0,83.33333333333334,4.0,9.0,3.4166666666666665,2.0,4.375,4.2,6.8,3.75,4,Some,Frustrated,Only some of the time,Government should do more to solve problems.
817,55b47001fdf99b615b12d66c,arm4_interactive_training,3.0,90.0,W,E,16.0,1.0,39.5,0,1560.25,4.499809670330265,10.0,1.0,1.0,4.0,6.0,7.0,1.0,2.0,5.0,5.0,3.0,4.0,5.0,7.0,0.0,83.33333333333334,6.0,9.0,3.5,3.3333333333333335,4.0,4.0,4.7,3.875,5,Some,Basically content,Only some of the time,Government is doing too many things better left to businesses and individuals.
818,5e2d44942f20ff34d6d388fa,arm3_existingssa,1.0,175.0,B,E,16.0,1.0,49.5,0.0,2450.25,5.164785973923514,7.0,2.0,3.0,2.0,5.0,5.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,8.0,0.0,58.33333333333334,4.0,10.0,3.75,3.6666666666666665,4.25,4.0,4.2,3.875,5,Some,Basically content,Only some of the time,Government should do more to solve problems.
819,5fc76a415002cb02da36e980,arm2_written_techniques,0.0,60.0,W,U,13.0,1.0,39.5,1.0,1560.25,4.0943445622221,7.0,2.0,3.0,2.0,5.0,4.0,2.0,1.0,5.0,2.0,2.0,2.0,4.0,8.0,0.0,58.33333333333334,4.0,10.0,5.833333333333333,7.0,6.125,2.6,3.5,5.25,6,Some,Frustrated,Most of the time,Government should do more to solve problems.
820,5c449f7948956f0001547a85,arm2_written_techniques,2.0,125.0,W,E,14.0,1.0,59.5,0.0,3540.25,4.828313737302302,7.0,3.0,2.0,3.0,4.0,4.0,2.0,1.0,3.0,4.0,0.0,4.0,6.0,6.0,0.0,58.33333333333334,4.0,11.0,3.3333333333333335,2.6666666666666665,4.0,4.0,6.0,4.25,5,Quite a lot,Basically content,Most of the time,Government is doing too many things better left to businesses and individuals.
821,60fe0e462e09b75a0dc41013,arm4_interactive_training,3.0,90.0,W,E,18.0,0.0,29.5,1,870.25,4.499809670330265,5.0,3.0,0.0,3.0,2.0,5.0,0.0,0.0,2.0,3.0,2.0,3.0,6.0,2.0,4.0,41.66666666666667,6.0,9.0,4.25,4.333333333333333,4.75,3.4,4.0,2.5,5,Some,Frustrated,Only some of the time,Government should do more to solve problems.
822,58810bc97b21a60001758c8b,arm2_written_techniques,0.0,90.0,W,U,16.0,1.0,59.5,1,3540.25,4.499809670330265,8.0,3.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,5.0,0.0,4.0,7.0,5.0,0.0,66.66666666666666,6.0,4.0,2.5,2.6666666666666665,2.75,2.0,,2.25,5,None at all,Angry,Never,Government is doing too many things better left to businesses and individuals.
823,60f48fa9f8b0b5273738eafb,arm4_interactive_training,0.0,10.0,Other,R,14.0,1.0,59.5,0,3540.25,2.302585092994046,6.0,5.0,1.0,4.0,2.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,9.0,3.0,0.0,50.0,6.0,6.0,2.6666666666666665,2.0,3.25,2.4,2.9,,2,Some,Angry,Never,Government is doing too many things better left to businesses and individuals.
824,5d271ff12f94c5001582d114,arm4_interactive_training,0.0,70.0,W,E,14.0,1.0,39.5,0,1560.25,4.248495242049359,7.0,1.0,0.0,3.0,4.0,7.0,0.0,0.0,2.0,5.0,2.0,5.0,4.0,4.0,4.0,58.33333333333334,6.0,9.0,3.5,3.0,4.125,2.8,3.6,4.5,5,Some,Frustrated,Only some of the time,Government should do more to solve problems.
825,6064a0185b9ce0ca98b5e791,arm2_written_techniques,0.0,70.0,B,U,18.0,1.0,39.5,1,1560.25,4.248495242049359,8.0,1.0,3.0,2.0,6.0,5.0,2.0,1.0,5.0,3.0,2.0,3.0,3.0,9.0,0.0,66.66666666666666,6.0,11.0,2.0833333333333335,1.6666666666666667,2.5,4.0,6.0,3.875,5,Quite a lot,Frustrated,Most of the time,Government should do more to solve problems.
826,5eddb645b663bdac63a4e197,arm4_interactive_training,3.0,125.0,O,U,13.0,1.0,49.5,1.0,2450.25,4.828313737302302,11.0,1.0,0.0,5.0,6.0,7.0,2.0,2.0,6.0,5.0,3.0,4.0,6.0,6.0,0.0,91.66666666666666,4.0,7.0,3.25,2.6666666666666665,3.875,4.0,3.1,3.875,5,Some,Frustrated,Never,Government is doing too many things better left to businesses and individuals.
