StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent,MetaInfo_Browser,MetaInfo_Version,MetaInfo_Operating System,MetaInfo_Resolution,PID,SuscPersuasion_1,SuscPersuasion_2,SuscPersuasion_3,SuscPersuasion_4,SuscPersuasion_5,SuscPersuasion_6,SuscPersuasion_7,SuscPersuasion_8,SuscPersuasion_9,SuscPersuasion_10,SuscPersuasion_11,SuscPersuasion_12,GenTrust_1,GenTrust_2,GenTrust_3,GenTrust_4,GenTrust_5,GenTrust_6,GovtConf1_Future,GovtConf2_Feel,GovtConf3_Trust,GovtConf4_Views,TrustInSSA_1,TrustInSSA_2,TrustInSSA_3,TrustInSSA_4,TrustInSSA_5,TrustInSSA_6,TrustInSSA_7,TrustInSSA_8,TrustInSSA_9,TrustInSSA_10,TrustInInternet_1,TrustInInternet_2,TrustInInternet_3,TrustInInternet_4,TrustInInternet_5,TrustInInternet_6,TrustInInternet_7,TrustInInternet_8,OnlineShopping,HonestyCheck,PROLIFIC_PID,UserAgent
3/10/2022 5:32,3/10/2022 5:37,IP Address,100,344,TRUE,3/10/2022 5:37,R_2zCpuLhzf1vhQ0W,,,,,anonymous,EN,Yes,Chrome,99.0.4844.51,Windows NT 6.1,1366x768,587a75e361468f0001ea19c8,Disagree,Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Slightly Disagree,Slightly Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Agree,Slightly Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Neither Agree nor Disagree,Disagree,Once a month,"Yes, use the responses.",587a75e361468f0001ea19c8,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
3/10/2022 6:23,3/10/2022 6:28,IP Address,100,300,TRUE,3/10/2022 6:28,R_d0BFO7jsxIsvDX3,,,,,anonymous,EN,Yes,Safari iPhone,14.1.1,iPhone,390x844,5df0df9894a4fd12df0575af,Slightly Agree,Slightly Agree,Slightly Disagree,Strongly Disagree,Slightly Disagree,Disagree,Slightly Agree,Slightly Disagree,Agree,Disagree,Slightly Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Quite a lot,Frustrated,Most of the time,Government should do more to solve problems.,Agree,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Disagree,Neither Agree nor Disagree,Strongly Agree,Slightly Disagree,Once a month,"Yes, use the responses.",5df0df9894a4fd12df0575af,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
3/10/2022 7:36,3/10/2022 7:48,IP Address,100,713,TRUE,3/10/2022 7:48,R_2ONq6bhTEvJcyLk,,,,,anonymous,EN,Yes,Safari iPhone,15.3,iPhone,414x896,60feceac7002ddcf44f40a12,Slightly Disagree,Agree,Strongly Disagree,Slightly Disagree,Agree,Disagree,Slightly Agree,Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Disagree,Neutral,Disagree,Disagree,Disagree,Agree,Agree,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Disagree,Slightly Agree,Agree,Agree,Agree,Once a month,"Yes, use the responses.",60feceac7002ddcf44f40a12,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Mobile/15E148 Safari/604.1"
3/10/2022 8:05,3/10/2022 8:09,IP Address,100,225,TRUE,3/10/2022 8:09,R_DD0ls0Ui47iBOY9,,,,,anonymous,EN,Yes,Safari,4,Android 10,385x854,5a563c8e76d1c60001aae8df,Disagree,Slightly Agree,Disagree,Disagree,Slightly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Slightly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Very little,Angry,Most of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Few times a year,"Yes, use the responses.",5a563c8e76d1c60001aae8df,"Mozilla/5.0 (Linux; Android 10; U705AC Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/98.0.4758.101 Mobile Safari/537.36 EdgW/1.0"
3/10/2022 8:57,3/10/2022 9:01,IP Address,100,259,TRUE,3/10/2022 9:01,R_6DNL5057sUUmcAV,,,,,anonymous,EN,Yes,Safari iPhone,15.1,iPhone,414x896,5ef11fdda0736031899eb5dc,Slightly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Slightly Agree,Disagree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Very little,Frustrated,Never,Government should do more to solve problems.,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Strongly Disagree,Neither Agree nor Disagree,Few times a week/Daily,"Yes, use the responses.",5ef11fdda0736031899eb5dc,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1"
3/10/2022 9:23,3/10/2022 9:28,IP Address,100,287,TRUE,3/10/2022 9:28,R_297eOptkVOKfGGc,,,,,anonymous,EN,Yes,Edge,98.0.1108.43,Macintosh,1440x900,5ff9122648aa421f23f9645c,Slightly Agree,Slightly Disagree,Strongly Agree,Slightly Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Neutral,Neutral,Neutral,Disagree,Agree,Agree,Some,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Strongly Agree,Slightly Agree,Slightly Disagree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Strongly Disagree,Slightly Agree,Agree,Agree,Strongly Agree,Strongly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Once a week,"Yes, use the responses.",5ff9122648aa421f23f9645c,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.80 Safari/537.36 Edg/98.0.1108.43"
3/10/2022 10:12,3/10/2022 10:14,IP Address,100,127,TRUE,3/10/2022 10:14,R_2E4VXv02fHrDEFj,,,,,anonymous,EN,Yes,Chrome,99.0.4844.51,Windows NT 10.0,1920x1080,61004f4069555d737ceab14c,Disagree,Agree,Strongly Agree,Strongly Agree,Slightly Agree,Strongly Disagree,Slightly Agree,Strongly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Agree,Neutral,Neutral,Neutral,Agree,Neutral,Agree,Very little,Basically content,Only some of the time,Government should do more to solve problems.,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Once a week,"Yes, use the responses.",61004f4069555d737ceab14c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
3/10/2022 10:31,3/10/2022 10:35,IP Address,100,239,TRUE,3/10/2022 10:35,R_2c8laJM7qNHaVaY,,,,,anonymous,EN,Yes,Chrome,99.0.4844.51,Windows NT 10.0,1536x864,60fcc7e11cf36a397867dd8c,Strongly Disagree,Slightly Disagree,Strongly Disagree,Slightly Disagree,Slightly Disagree,Strongly Disagree,Slightly Agree,Slightly Disagree,Agree,Strongly Disagree,Agree,Strongly Disagree,Neutral,Neutral,Agree,Disagree,Agree,Agree,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Strongly Agree,Slightly Disagree,Once a week,"Yes, use the responses.",60fcc7e11cf36a397867dd8c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
3/10/2022 11:21,3/10/2022 11:25,IP Address,100,226,TRUE,3/10/2022 11:25,R_2qfpfETvqwV50I6,,,,,anonymous,EN,Yes,Chrome,99.0.4844.51,Windows NT 10.0,1920x1080,5ea48ae3461d1044f2d282cc,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Slightly Agree,Disagree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Disagree,Agree,Disagree,Few times a week/Daily,"Yes, use the responses.",5ea48ae3461d1044f2d282cc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
3/10/2022 11:55,3/10/2022 12:00,IP Address,100,261,TRUE,3/10/2022 12:00,R_3kMWsJ6TId3AG4P,,,,,anonymous,EN,Yes,Chrome,92.0.4515.166,Android 11,385x854,61036c39549abd4fa911d139,Disagree,Agree,Disagree,Slightly Disagree,Disagree,Strongly Disagree,Disagree,Slightly Agree,Disagree,Disagree,Agree,Strongly Disagree,Strongly disagree,Disagree,Strongly disagree,Neutral,Disagree,Disagree,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Slightly Agree,Disagree,Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Agree,Agree,Agree,Strongly Agree,Agree,Never,"Yes, use the responses.",61036c39549abd4fa911d139,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-S127DL) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.2 Chrome/92.0.4515.166 Mobile Safari/537.36"
3/10/2022 12:17,3/10/2022 12:22,IP Address,100,308,TRUE,3/10/2022 12:22,R_1QK6xu9zBZXqslR,,,,,anonymous,EN,Yes,Safari,15.2,Macintosh,1440x900,60fdcc572300d3adfefd169b,Slightly Disagree,Agree,Disagree,Strongly Agree,Agree,Disagree,Agree,Slightly Disagree,Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Agree,Agree,Agree,Neutral,Strongly agree,Agree,Some,Frustrated,Most of the time,Government should do more to solve problems.,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Agree,Slightly Disagree,Disagree,Agree,Slightly Disagree,Once a month,"Yes, use the responses.",60fdcc572300d3adfefd169b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15"
3/10/2022 13:28,3/10/2022 13:44,IP Address,100,936,TRUE,3/10/2022 13:44,R_1OVnrhldEbp0AnP,,,,,anonymous,EN,Yes,Chrome,99.0.4844.51,Windows NT 10.0,943x531,5d3356323e1190001909339b,Agree,Slightly Disagree,Slightly Disagree,Disagree,Disagree,Agree,Disagree,Agree,Slightly Disagree,Disagree,Disagree,,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Agree,Disagree,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.,Strongly Disagree,Slightly Disagree,Disagree,Disagree,Slightly Agree,Slightly Disagree,Disagree,Disagree,Strongly Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Disagree,Agree,Strongly Agree,Slightly Agree,Few times a week/Daily,"Yes, use the responses.",5d3356323e1190001909339b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
3/10/2022 14:21,3/10/2022 14:27,IP Address,100,342,TRUE,3/10/2022 14:27,R_2rYmtFgYQnmYtVj,,,,,anonymous,EN,Yes,Chrome,99.0.4844.51,Windows NT 10.0,1920x1080,5f48bee3aaf95838479d2fb9,Slightly Agree,Slightly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Strongly Disagree,Strongly agree,Disagree,Neutral,Strongly disagree,Neutral,Strongly agree,Very little,Frustrated,Never,Government should do more to solve problems.,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Once a week,"Yes, use the responses.",5f48bee3aaf95838479d2fb9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
3/10/2022 14:33,3/10/2022 14:40,IP Address,100,396,TRUE,3/10/2022 14:40,R_23aGYVgBukCVJsv,,,,,anonymous,EN,Yes,Chrome,99.0.4844.51,Windows NT 10.0,1536x864,5fc5c8cd0ddd731579639c07,Slightly Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Disagree,Disagree,Slightly Disagree,Slightly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly disagree,Disagree,Neutral,Agree,Agree,Agree,Very little,Angry,Never,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Slightly Agree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Disagree,Slightly Agree,Disagree,Disagree,Slightly Agree,Strongly Disagree,Slightly Disagree,Neither Agree nor Disagree,Strongly Disagree,Once a week,"Yes, use the responses.",5fc5c8cd0ddd731579639c07,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
3/10/2022 14:35,3/10/2022 14:42,IP Address,100,385,TRUE,3/10/2022 14:42,R_9ZvCORIJMdgGouZ,,,,,anonymous,EN,Yes,Safari,15.1,Macintosh,1440x900,5dd3eb9a0f8d513d6c589024,Disagree,Slightly Agree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Quite a lot,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Agree,Agree,Agree,Agree,Slightly Disagree,Agree,Agree,Agree,Agree,Disagree,Slightly Agree,Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Strongly Disagree,Disagree,Once a month,"Yes, use the responses.",5dd3eb9a0f8d513d6c589024,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
3/10/2022 14:49,3/10/2022 14:55,IP Address,100,366,TRUE,3/10/2022 14:55,R_2uhJUnPONaL5LRn,,,,,anonymous,EN,Yes,Edge,99.0.1150.36,Windows NT 10.0,2560x1440,5c50dd0e7a164500015028c9,Strongly Disagree,Agree,Disagree,Neither Agree nor Disagree,Disagree,Strongly Disagree,Slightly Disagree,Strongly Disagree,Slightly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Neutral,Neutral,Neutral,Neutral,Disagree,Agree,Some,Angry,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Agree,Once a week,"Yes, use the responses.",5c50dd0e7a164500015028c9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.36"
3/3/2022 15:12,3/3/2022 15:12,IP Address,27,15,FALSE,3/10/2022 15:12,R_3NBQeuJTsi0flaq,,,,,anonymous,EN,Yes,,,,,5d56123417ee8d0001cd9e00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d56123417ee8d0001cd9e00,Mozilla/5.0 (X11; Linux x86_64; rv:95.0) Gecko/20100101 Firefox/95.0
3/10/2022 15:26,3/10/2022 15:31,IP Address,100,343,TRUE,3/10/2022 15:31,R_2WwcgpCrQOkXObt,,,,,anonymous,EN,Yes,Chrome,99.0.4844.51,Windows NT 10.0,1536x864,6043cbd95042bc3eba7b4bc1,Strongly Disagree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Agree,Strongly Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Strongly agree,Disagree,Agree,Neutral,Agree,Agree,Some,Basically content,Only some of the time,Government should do more to solve problems.,Slightly Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Once a month,"Yes, use the responses.",6043cbd95042bc3eba7b4bc1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
3/3/2022 16:31,3/3/2022 16:31,IP Address,27,6,FALSE,3/10/2022 16:31,R_qIARvOZKigKxoE9,,,,,anonymous,EN,Yes,,,,,5ee3a34e16ad19048aef74f6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee3a34e16ad19048aef74f6,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0
3/3/2022 16:35,3/3/2022 16:35,IP Address,27,40,FALSE,3/10/2022 16:35,R_6Seh5PTMWwyyp69,,,,,anonymous,EN,Yes,,,,,558823c2fdf99b318cb4224b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558823c2fdf99b318cb4224b,"Mozilla/5.0 (X11; CrOS x86_64 14388.61.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.107 Safari/537.36"
3/3/2022 16:35,3/3/2022 16:36,IP Address,27,87,FALSE,3/10/2022 16:36,R_3FPrKOE6p4NnPhZ,,,,,anonymous,EN,Yes,,,,,5c19a630257db80001a2b3a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c19a630257db80001a2b3a8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/3/2022 17:15,3/3/2022 17:15,IP Address,27,15,FALSE,3/10/2022 17:15,R_DkGvAjkPP46ViZb,,,,,anonymous,EN,Yes,,,,,559d9916fdf99b1e2b2dc6b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559d9916fdf99b1e2b2dc6b8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/3/2022 17:22,3/3/2022 17:22,IP Address,27,8,FALSE,3/10/2022 17:22,R_2XbKC6NmMP3fCF6,,,,,anonymous,EN,Yes,,,,,5c3c7913b4f22c0001a0809c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c3c7913b4f22c0001a0809c,"Mozilla/5.0 (X11; CrOS x86_64 13099.110.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.136 Safari/537.36"
3/10/2022 17:16,3/10/2022 17:31,IP Address,100,877,TRUE,3/10/2022 17:31,R_279yY20goB37DaO,,,,,anonymous,EN,Yes,Chrome,98.0.4758.109,Macintosh,1440x900,5ef7bc9de683904f56114114,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Neutral,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Some,Angry,Never,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,,,Neither Agree nor Disagree,Slightly Agree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Disagree,Strongly Disagree,Agree,Disagree,Strongly Disagree,Slightly Agree,Strongly Agree,Agree,Agree,Agree,Once a month,"Yes, use the responses.",5ef7bc9de683904f56114114,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36"
3/10/2022 17:37,3/10/2022 17:41,IP Address,100,235,TRUE,3/10/2022 17:41,R_voEZ78NtPrUBw77,,,,,anonymous,EN,Yes,Chrome,99.0.4844.51,Windows NT 10.0,1440x900,5d0c3381da7493001ab3a903,Slightly Disagree,Slightly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Slightly Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Neutral,Agree,Agree,Some,Frustrated,Most of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Agree,Agree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Once a week,"Yes, use the responses.",5d0c3381da7493001ab3a903,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
3/3/2022 17:41,3/3/2022 17:41,IP Address,27,5,FALSE,3/10/2022 17:41,R_1inAxrM9Irhm5P7,,,,,anonymous,EN,Yes,,,,,5d6fbd3f9ba41b0018d20082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d6fbd3f9ba41b0018d20082,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/3/2022 17:55,3/3/2022 17:55,IP Address,27,6,FALSE,3/10/2022 17:55,R_1LHxlZDVf4L2xzB,,,,,anonymous,EN,Yes,,,,,60fceda6cb5811d060c3694c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fceda6cb5811d060c3694c,"Mozilla/5.0 (Linux; Android 12; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.48 Mobile Safari/537.36"
3/3/2022 18:24,3/3/2022 18:25,IP Address,27,39,FALSE,3/10/2022 18:25,R_6fBzwOTZKhaamRj,,,,,anonymous,EN,Yes,,,,,5bf408f7f35e0c000101693a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bf408f7f35e0c000101693a,"Mozilla/5.0 (X11; CrOS x86_64 12239.92.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.136 Safari/537.36"
3/3/2022 18:47,3/3/2022 18:47,IP Address,27,22,FALSE,3/10/2022 18:47,R_2WTHkTdVdRVhzP8,,,,,anonymous,EN,Yes,,,,,5c1df5d510677f0001d9f6a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c1df5d510677f0001d9f6a5,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/201.0.429950705 Mobile/15E148 Safari/604.1"
3/3/2022 18:52,3/3/2022 18:52,IP Address,27,5,FALSE,3/10/2022 18:52,R_3dE5D8s5XfAb1R4,,,,,anonymous,EN,Yes,,,,,5ff12368d42dc550d649c762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff12368d42dc550d649c762,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
3/10/2022 19:36,3/10/2022 19:38,IP Address,100,153,TRUE,3/10/2022 19:38,R_W7DSYF0lFiBlaSd,,,,,anonymous,EN,Yes,Safari iPhone,15.3,iPhone,375x812,60fccd4c1db45fe7be035e56,Slightly Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neutral,Neutral,Agree,Neutral,Disagree,Agree,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Slightly Agree,Slightly Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,Once a week,"Yes, use the responses.",60fccd4c1db45fe7be035e56,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Mobile/15E148 Safari/604.1"
