,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID,NumWithHeadersOpened,NumWithLinksClicked,ProtectYourself,ProtectYourself_Clicked,ProtectYourself_Details,WalmartProduct,WalmartProduct_Clicked,WalmartProduct_Details,email_IRS,email_IRS_Clicked,email_IRS_Details,web_IRS,web_IRS_Clicked,web_IRS_Details,apple,apple_Clicked,apple_Details,amazon_Product,amazon_Product_Clicked,amazon_Product_Details,email_mcafee,email_mcafee_Clicked,email_mcafee_Details,GetProtected,GetProtected_Clicked,GetProtected_Details,ExistInMongo_Training,MongoTraining_Complete,StartDate_p2,EndDate_p2,Status_p2,Progress_p2,Duration (in seconds)_p2,Finished_p2,RecordedDate_p2,ResponseId_p2,RecipientLastName_p2,RecipientFirstName_p2,RecipientEmail_p2,ExternalReference_p2,DistributionChannel_p2,UserLanguage_p2,Employment,TotalIncome,Race,Education,Age_1,Gender,ExistInPart2,RedCross,RedCross_Clicked,RedCross_Details,SSA_HP,SSA_HP_Clicked,SSA_HP_Details,mySSA,mySSA_Clicked,mySSA_Details,AmazonDeliveryDelay,AmazonDeliveryDelay_Clicked,AmazonDeliveryDelay_Details,FB_SSA,FB_SSA_Clicked,FB_SSA_Details,ssa_optout,ssa_optout_Clicked,ssa_optout_Details,replacementCard,replacementCard_Clicked,replacementCard_Details,AmazonHP,AmazonHP_Clicked,AmazonHP_Details,ExistInMongo_Test,MongoTest_Complete,StartDate_p3,EndDate_p3,Status_p3,Progress_p3,Duration (in seconds)_p3,Finished_p3,RecordedDate_p3,ResponseId_p3,RecipientLastName_p3,RecipientFirstName_p3,RecipientEmail_p3,ExternalReference_p3,DistributionChannel_p3,UserLanguage_p3,Previous Fraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,ExistInPart3,Wave,IsPrimaryWave
66,2022-07-19 22:01:00,7/19/2022 22:03,IP Address,100,163,True,7/19/2022 22:03,R_10OYI80ya2UoUxj,,,,,anonymous,EN,,Yes,,Safari,14.0.3,Macintosh,768x1024,Very little,Frustrated,Never,Government is doing too many things better left to businesses and individuals.,Disagree,Disagree,Strongly Disagree,Slightly Agree,Strongly Agree,Slightly Agree,Agree,Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a week,,arm1_control,611c0f606e7c5373600b2943,611c0f606e7c5373600b2943,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 22:03,7/19/2022 22:04,IP Address,100.0,36.0,True,7/19/2022 22:04,R_1it8evSiib1pSPK,,,,,anonymous,EN,"Not employed, NOT looking for work","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Associate degree,34.0,Female,True,Scam,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,Real,,,,,,True,False,7/19/2022 22:06,7/19/2022 22:07,IP Address,100.0,65.0,True,7/19/2022 22:07,R_3dR1DXkYgq9mQvN,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
67,2022-07-19 22:00:00,7/19/2022 22:04,IP Address,100,239,True,7/19/2022 22:04,R_1rcxNW0g1U3CAvH,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,390x844,None at all,Angry,Never,Government should do more to solve problems.,Disagree,Slightly Agree,Strongly Disagree,Slightly Agree,Agree,Agree,Strongly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Once a week,,arm4_interactive,5fc58d146deb34108e318a6f,5fc58d146deb34108e318a6f,3,0,Real,,,Real,,,Scam,,Details,Real,,,Real,,,Real,,,Real,,Details,Scam,Click,Details,True,True,7/19/2022 22:09,7/19/2022 22:09,IP Address,100.0,27.0,True,7/19/2022 22:09,R_2tyz1XfACyFfki6,,,,,anonymous,EN,"Not employed, NOT looking for work","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Some college but no degree,33.0,Female,True,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Scam,,Details,Real,,,,,,True,False,7/19/2022 22:11,7/19/2022 22:12,IP Address,100.0,54.0,True,7/19/2022 22:12,R_3ELtNagiR9lhbQ3,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Hardly ever,Often,Some of the time,"Yes, use the responses.",True,1,True
68,2022-07-19 22:01:00,7/19/2022 22:05,IP Address,100,210,True,7/19/2022 22:05,R_2Pim96skLaxKdXO,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x720,Very little,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Disagree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Once a month,,arm4_interactive,5f4dbfdf75b52598a859b99d,5f4dbfdf75b52598a859b99d,3,0,Real,,Details,Real,,,Scam,,Details,Real,,,Real,,,Real,,,Real,,Details,Scam,,Details,True,True,7/19/2022 22:08,7/19/2022 22:09,IP Address,100.0,33.0,True,7/19/2022 22:09,R_yxtzEyqRhtZm44V,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Bachelor degree,31.0,Female,True,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Scam,,Details,Real,,,Real,,,True,True,7/19/2022 22:12,7/19/2022 22:13,IP Address,100.0,61.0,True,7/19/2022 22:13,R_2zJa2OQ8TJusnUv,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,No,No,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",True,1,True
69,2022-07-19 22:04:00,7/19/2022 22:06,IP Address,100,133,True,7/19/2022 22:06,R_2QzYFD4BRzoGCga,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 11,385x833,Very little,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a week,,arm1_control,5bdcd61518f1b9000173d9d9,5bdcd61518f1b9000173d9d9,4,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 22:06,7/19/2022 22:07,IP Address,100.0,38.0,True,7/19/2022 22:07,R_333AkIg0Vh93F2w,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",Asian American or Asian,Bachelor degree,32.0,Female,True,Scam,,Details,Real,Click,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,Details,Real,,,True,True,7/19/2022 22:10,7/19/2022 22:11,IP Address,100.0,40.0,True,7/19/2022 22:11,R_1dAm8KMGkoTYBgT,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,Yes,Hardly ever,Some of the time,Often,"Yes, use the responses.",True,1,True
70,2022-07-19 22:02:00,7/19/2022 22:06,IP Address,100,258,True,7/19/2022 22:06,R_2ZZHH2Vjmm9CbBm,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1500x1000,None at all,Angry,Never,Government should do more to solve problems.,Slightly Agree,Strongly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Slightly Agree,Strongly Disagree,Strongly Disagree,Once a week,,arm1_control,54af2a48fdf99b09c01b3801,54af2a48fdf99b09c01b3801,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 22:06,7/19/2022 22:08,IP Address,100.0,100.0,True,7/19/2022 22:08,R_6mm4oQzPkcClne9,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",Asian American or Asian,Bachelor degree,26.0,Female,True,Scam,,,Real,,,Scam,,,Real,,,Real,,,Scam,,,Real,,,Real,,,True,True,7/19/2022 22:10,7/19/2022 22:11,IP Address,100.0,27.0,True,7/19/2022 22:11,R_2UgZeeEPC54xU99,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
71,2022-07-19 22:04:00,7/19/2022 22:07,IP Address,100,138,True,7/19/2022 22:07,R_vv5lAGhvIe0dQyt,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,414x896,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,,arm4_interactive,61018f595798ed7d1df1222b,61018f595798ed7d1df1222b,3,0,Real,,,Real,,,Scam,,Details,Real,,,Real,,,Real,,,Real,,Details,Real,,Details,True,True,7/19/2022 22:09,7/19/2022 22:09,IP Address,100.0,31.0,True,7/19/2022 22:09,R_2VsvzNTgpx00a3V,,,,,anonymous,EN,"Not employed, looking for work","$60,000 - $79,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",20.0,Female,True,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Scam,,Details,Real,,,,,,True,False,7/19/2022 22:10,7/19/2022 22:11,IP Address,100.0,45.0,True,7/19/2022 22:11,R_3OdmfSTCkfnb4ij,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
72,2022-07-19 21:58:00,7/19/2022 22:07,IP Address,100,538,True,7/19/2022 22:07,R_2OPZzrmgvCMOt6d,,,,,anonymous,EN,,Yes,,Safari iPhone,15.3,iPhone,375x812,Some,Frustrated,Most of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a week,,arm1_control,6269e006b921a6ded7c93e1e,6269e006b921a6ded7c93e1e,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 22:07,7/19/2022 22:09,IP Address,100.0,144.0,True,7/19/2022 22:09,R_3fVjeg4lhsyZJdY,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Associate degree,26.0,Female,True,Real,,,Scam,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,,,,True,False,7/19/2022 22:15,7/19/2022 22:18,IP Address,100.0,184.0,True,7/19/2022 22:18,R_3Gdj75HZdDBnphF,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Often,Often,Some of the time,"Yes, use the responses.",True,1,True
73,2022-07-19 21:53:00,7/19/2022 22:07,IP Address,100,863,True,7/19/2022 22:07,R_w4zMFnTA9fK9gSR,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Linux x86_64,360x756,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a year,,arm1_control,5fc1ffc15478a5319b85ecd2,5fc1ffc15478a5319b85ecd2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 22:07,7/19/2022 22:11,IP Address,100.0,228.0,True,7/19/2022 22:11,R_110z1tI0zX9UR1X,,,,,anonymous,EN,"Not employed, looking for work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",37.0,Female,True,Real,,Details,Real,,,Scam,,,Real,,Details,Real,,,Scam,,Details,Real,,,Real,,,True,True,7/19/2022 22:17,7/19/2022 22:18,IP Address,100.0,93.0,True,7/19/2022 22:18,R_3gRZfECPrVEQYyf,,,,,anonymous,EN,Other,No,,Yes,No,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",True,1,True
74,2022-07-19 22:03:00,7/19/2022 22:07,IP Address,100,220,True,7/19/2022 22:07,R_1f0LUgV0nzwnaoM,,,,,anonymous,EN,,Yes,,Chrome,103.0.5060.114,Windows NT 10.0,1536x864,Very little,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Slightly Disagree,Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Once a week,,arm4_interactive,5ae3a41d32ef52000131a531,5ae3a41d32ef52000131a531,3,0,Real,,,Real,,,Scam,,Details,Real,,,Real,,,Real,,,Real,,Details,Real,,Details,True,True,7/19/2022 22:10,7/19/2022 22:10,IP Address,100.0,41.0,True,7/19/2022 22:10,R_3MFi3ekBjFSiqJ6,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",African American or African (Non-Hispanic),"High school degree or equivalent (e.g., GED)",24.0,Male,True,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Scam,,Details,Real,,,Real,,,True,True,7/19/2022 22:12,7/19/2022 22:13,IP Address,100.0,38.0,True,7/19/2022 22:13,R_1MVQigUylxysbDc,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
75,2022-07-19 22:04:00,7/19/2022 22:08,IP Address,100,216,True,7/19/2022 22:08,R_2c4gSDebOh6Hh9D,,,,,anonymous,EN,,Yes,,Safari iPhone,15.4,iPhone,375x812,Some,Angry,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Disagree,Disagree,Disagree,Neither Agree nor Disagree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,,arm1_control,62855120e12d686417201294,62855120e12d686417201294,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 22:08,7/19/2022 22:08,IP Address,100.0,53.0,True,7/19/2022 22:08,R_AoGyApJt6H772aR,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$100,000 - $149,999",Asian American or Asian,Some college but no degree,27.0,Male,True,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,,,Real,,,,,,True,False,7/19/2022 22:10,7/19/2022 22:11,IP Address,100.0,68.0,True,7/19/2022 22:11,R_1Kr9XWhqIPhcufs,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Often,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
76,2022-07-19 22:04:00,7/19/2022 22:08,IP Address,100,239,True,7/19/2022 22:08,R_XN6bNgTmqIgl9ct,,,,,anonymous,EN,,Yes,,Chrome,91.0.4472.77,Linux x86_64,1920x1080,Very little,Angry,Never,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Slightly Agree,Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Strongly Disagree,Disagree,Disagree,Once a month,,arm4_interactive,62b9cac7b0db166f4436f9eb,62b9cac7b0db166f4436f9eb,3,0,Real,,Details,Real,,,Scam,,Details,Real,,,Real,,,Scam,,,Real,,Details,Scam,,Details,True,True,7/19/2022 22:11,7/19/2022 22:12,IP Address,100.0,35.0,True,7/19/2022 22:12,R_3fODFU9ax27DYLB,,,,,anonymous,EN,"Not employed, NOT looking for work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some high school,18.0,Male,True,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Scam,,Details,Real,,,Real,,,True,True,7/19/2022 22:13,7/19/2022 22:14,IP Address,100.0,74.0,True,7/19/2022 22:14,R_2OUsA2cohFr2rx1,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Often,Often,"Yes, use the responses.",True,1,True
77,2022-07-19 22:06:00,7/19/2022 22:08,IP Address,100,94,True,7/19/2022 22:08,R_2bZyD07H8BSakOO,,,,,anonymous,EN,,Yes,,Chrome,103.0.5060.114,Macintosh,1440x900,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Slightly Disagree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Once a month,,arm1_control,6110cb9fd3ba23cecacc8fc4,6110cb9fd3ba23cecacc8fc4,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 22:08,7/19/2022 22:08,IP Address,100.0,21.0,True,7/19/2022 22:08,R_2t3VzYZss2eIycg,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$150,000 or more","White or Caucasian (Non-Hispanic),Asian American or Asian",Some college but no degree,19.0,Male,True,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,Real,,,True,True,7/19/2022 22:09,7/19/2022 22:09,IP Address,100.0,43.0,True,7/19/2022 22:09,R_1rxDtghTsNDLYpM,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
78,2022-07-19 22:05:00,7/19/2022 22:09,IP Address,100,228,True,7/19/2022 22:09,R_3PnmfSEB18H8RmS,,,,,anonymous,EN,,Yes,,Chrome,103.0.5060.114,Windows NT 10.0,1920x1200,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Strongly Agree,Slightly Disagree,Agree,Strongly Agree,Slightly Agree,Strongly Agree,Agree,Slightly Agree,Agree,Agree,Agree,Agree,Once a month,,arm4_interactive,5f053720c017078437e04818,5f053720c017078437e04818,3,1,Real,,Details,Real,,,Scam,,,Real,,,Real,,,Scam,Click,,Real,,Details,Scam,,Details,True,True,7/19/2022 22:13,7/19/2022 22:13,IP Address,100.0,25.0,True,7/19/2022 22:13,R_3EFRwPSOg9agU1C,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",Asian American or Asian,Bachelor degree,40.0,Male,True,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,Click,,Scam,,Details,Real,,,Real,,,True,True,7/19/2022 22:16,7/19/2022 22:17,IP Address,100.0,65.0,True,7/19/2022 22:17,R_3ozlPz5MxmXQ9Du,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
79,2022-07-19 22:06:00,7/19/2022 22:09,IP Address,100,164,True,7/19/2022 22:09,R_3jGFbyqMprwCUox,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Once a month,,arm4_interactive,61088dd12254a40e38ed6015,61088dd12254a40e38ed6015,0,1,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,,,Real,,,True,True,7/19/2022 22:11,7/19/2022 22:12,IP Address,100.0,26.0,True,7/19/2022 22:12,R_C90AP6SZmKcTJLz,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),Some college but no degree,20.0,Female,True,Scam,,,Real,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,Click,,Real,,,True,True,7/19/2022 22:14,7/19/2022 22:14,IP Address,100.0,55.0,True,7/19/2022 22:14,R_qC5GXQ3H0tXEbBf,,,,,anonymous,EN,"Someone selling fraudulent goods or services,Other",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
80,2022-07-19 22:06:00,7/19/2022 22:09,IP Address,100,155,True,7/19/2022 22:09,R_1pPxtTV2tPNzkdD,,,,,anonymous,EN,,Yes,,Chrome,103.0.5060.114,Android 11,485x1076,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Agree,Agree,Agree,Slightly Agree,Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Once a month,,arm1_control,5e2878ae4b6c4704c10fe471,5e2878ae4b6c4704c10fe471,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 22:09,7/19/2022 22:10,IP Address,100.0,42.0,True,7/19/2022 22:10,R_3k0UAz5TLkQFyHT,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some college but no degree,31.0,Male,True,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,Real,,,True,True,7/19/2022 22:12,7/19/2022 22:13,IP Address,100.0,59.0,True,7/19/2022 22:13,R_pK8hcC4sERS0hqN,,,,,anonymous,EN,Someone claiming to be from the IRS (but wasn't),No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
81,2022-07-19 22:05:00,7/19/2022 22:09,IP Address,100,215,True,7/19/2022 22:09,R_ZJFQmpYE8HaAy7D,,,,,anonymous,EN,,Yes,,Chrome,102.0.0.0,Windows NT 10.0,1366x768,Very little,Angry,Only some of the time,Government should do more to solve problems.,Strongly Agree,Slightly Agree,Agree,Agree,Strongly Disagree,Slightly Disagree,Agree,Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Strongly Disagree,Neither Agree nor Disagree,Slightly Disagree,Agree,Slightly Disagree,A few times a week / Daily,,arm1_control,5c677c08b1b0080001bfbdc2,5c677c08b1b0080001bfbdc2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 22:09,7/19/2022 22:10,IP Address,100.0,84.0,True,7/19/2022 22:10,R_4IzYRqnwKQjIKwV,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,34.0,Female,True,Real,,Details,Real,,,Real,,,Real,,Details,Scam,,,Real,,Details,Real,,,Real,,,True,True,7/19/2022 22:13,7/19/2022 22:14,IP Address,100.0,85.0,True,7/19/2022 22:14,R_1jx1K498oLModQV,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
82,2022-07-19 22:07:00,7/19/2022 22:09,IP Address,100,149,True,7/19/2022 22:09,R_pMkuyzCvIcD3NTj,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 6.1,1920x1080,Some,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Neither Agree nor Disagree,,Agree,Disagree,Slightly Disagree,Slightly Agree,Strongly Disagree,,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Once a month,,arm1_control,6234fb9dc715e1b3a9007c7e,6234fb9dc715e1b3a9007c7e,4,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 22:09,7/19/2022 22:10,IP Address,100.0,42.0,True,7/19/2022 22:10,R_3G9ylRsBv51xJBz,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,39.0,Male,True,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,Details,,,,True,False,7/19/2022 22:13,7/19/2022 22:14,IP Address,100.0,74.0,True,7/19/2022 22:14,R_3PpdSrLWv0OYqKi,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
