StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID
7/11/2022 17:17,7/11/2022 17:24,IP Address,100,429,TRUE,7/11/2022 17:24,R_3jTcuGzX1FSBsS5,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Very little,Frustrated,Most of the time,Government should do more to solve problems.,Strongly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Strongly Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Once a week,,arm3_tips,5ee976561895e230df9b2b8c,5ee976561895e230df9b2b8c
7/11/2022 17:17,7/11/2022 17:24,IP Address,100,454,TRUE,7/11/2022 17:24,R_1LAs0gNU8lInYQu,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Agree,Neither Agree nor Disagree,Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Once a week,,arm4_interactive,5f36bde6d3369c0cadac39bf,5f36bde6d3369c0cadac39bf
7/11/2022 17:18,7/11/2022 17:24,IP Address,100,352,TRUE,7/11/2022 17:24,R_3r1ZJBD02ruUvAT,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,CrOS x86_64 14816.99.0,1536x864,Some,Angry,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Strongly Disagree,Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,,Slightly Agree,Neither Agree nor Disagree,Disagree,Once a month,,arm2_generalinfo,6105a358dfef036828f7d2fa,6105a358dfef036828f7d2fa
7/11/2022 17:20,7/11/2022 17:26,IP Address,100,336,TRUE,7/11/2022 17:26,R_Wq84QY0FCsLX6fL,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Disagree,Slightly Disagree,Strongly Agree,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Slightly Disagree,Once a week,,arm4_interactive,5e84f020507cd30b367b2624,5e84f020507cd30b367b2624
7/11/2022 17:24,7/11/2022 17:27,IP Address,100,179,TRUE,7/11/2022 17:27,R_5uUdhITN6IgLQDT,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Angry,Never,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Disagree,Strongly Agree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a month,,arm2_generalinfo,5c6ae4c31b9d0e000190bacc,5c6ae4c31b9d0e000190bacc
7/11/2022 17:23,7/11/2022 17:27,IP Address,100,244,TRUE,7/11/2022 17:27,R_22GhCFVR73Erben,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Disagree,Strongly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Once a week,,arm1_control,62963b6ead5392873d7d9fe8,62963b6ead5392873d7d9fe8
7/11/2022 17:19,7/11/2022 17:27,IP Address,100,492,TRUE,7/11/2022 17:27,R_29bttOPYtFHHbla,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1664x936,Some,Angry,Never,Government is doing too many things better left to businesses and individuals.,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a week / Daily,,arm4_interactive,5ed9c285b8c16356b385a97f,5ed9c285b8c16356b385a97f
7/11/2022 17:24,7/11/2022 17:28,IP Address,100,199,TRUE,7/11/2022 17:28,R_1FzxmGiJ5lwmhhY,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Disagree,Neither Agree nor Disagree,Disagree,A few times a week / Daily,,arm3_tips,62b0e8841b9e4f974007ca98,62b0e8841b9e4f974007ca98
7/11/2022 17:23,7/11/2022 17:28,IP Address,100,303,TRUE,7/11/2022 17:28,R_1FM9Z8oGnas86Gc,,,,,anonymous,EN,,Yes,,Firefox,102,Linux x86_64,1920x1080,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Disagree,Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,,arm2_generalinfo,5d56123417ee8d0001cd9e00,5d56123417ee8d0001cd9e00
7/11/2022 17:25,7/11/2022 17:28,IP Address,100,217,TRUE,7/11/2022 17:28,R_tWpzobff7CL7aSd,,,,,anonymous,EN,,Yes,,Chrome,103.0.5060.114,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Strongly Disagree,Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Once a month,,arm4_interactive,62c37638a93211ca8441aadb,62c37638a93211ca8441aadb
7/11/2022 17:25,7/11/2022 17:29,IP Address,100,236,TRUE,7/11/2022 17:29,R_1JOVRrQszaaL1XV,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1536x864,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,A few times a week / Daily,,arm1_control,5f517f5efe32293c4b0fbdb0,5f517f5efe32293c4b0fbdb0
7/11/2022 17:26,7/11/2022 17:29,IP Address,100,191,TRUE,7/11/2022 17:29,R_O8QqzfFeW884nWV,,,,,anonymous,EN,,Yes,,Safari,15,Macintosh,2560x1440,Some,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Once a week,,arm1_control,60d7b3469a65ac7408cb9dd3,60d7b3469a65ac7408cb9dd3
7/11/2022 17:26,7/11/2022 17:30,IP Address,100,229,TRUE,7/11/2022 17:30,R_22WFLMpelns4usx,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 11,412x877,Quite a lot,Frustrated,Never,Government should do more to solve problems.,Strongly Agree,Disagree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a month,,arm2_generalinfo,5d8817759e812e001affbd1f,5d8817759e812e001affbd1f
7/11/2022 17:27,7/11/2022 17:30,IP Address,100,172,TRUE,7/11/2022 17:30,R_1IZfA4vuWJUMusE,,,,,anonymous,EN,,Yes,,Opera,88.0.4412.75,Windows NT 10.0,1600x900,Very little,Angry,Only some of the time,Government should do more to solve problems.,Strongly Agree,Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,Slightly Agree,Disagree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Once a month,,arm4_interactive,6283c36ad3efe29ccf3d414e,6283c36ad3efe29ccf3d414e
7/11/2022 17:28,7/11/2022 17:30,IP Address,100,121,TRUE,7/11/2022 17:30,R_2fjiWXrKWWGtqJY,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Slightly Agree,Agree,Strongly Disagree,Slightly Agree,Slightly Disagree,Disagree,Disagree,Neither Agree nor Disagree,Strongly Disagree,Once a week,,arm4_interactive,62c2f70f10a2a5cf48c9ab2f,62c2f70f10a2a5cf48c9ab2f
7/11/2022 17:26,7/11/2022 17:31,IP Address,100,315,TRUE,7/11/2022 17:31,R_22qQ7PbBUZcK86x,,,,,anonymous,EN,,Yes,,Safari,15.5,Macintosh,2048x1152,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,A few times a year,,arm3_tips,6229fff149374541c22a95bf,6229fff149374541c22a95bf
7/11/2022 17:27,7/11/2022 17:31,IP Address,100,250,TRUE,7/11/2022 17:31,R_2anLIgIQDTpakGv,,,,,anonymous,EN,,Yes,,Firefox,102,Linux i686,1366x768,Quite a lot,Angry,Never,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Strongly Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Slightly Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,A few times a year,,arm3_tips,546ec14dfdf99b2bc7ebd032,546ec14dfdf99b2bc7ebd032
7/11/2022 17:28,7/11/2022 17:32,IP Address,100,202,TRUE,7/11/2022 17:32,R_2CTcTCXvACxy5x2,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1536x960,Some,Frustrated,Most of the time,Government should do more to solve problems.,Slightly Agree,Disagree,Disagree,Agree,Slightly Disagree,Neither Agree nor Disagree,Strongly Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,,,arm2_generalinfo,5ee4b4279e1c4c01c9bfdd55,5ee4b4279e1c4c01c9bfdd55
7/11/2022 17:29,7/11/2022 17:34,IP Address,100,316,TRUE,7/11/2022 17:34,R_32KHFwNXCFXkd8j,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x720,Some,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Strongly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Disagree,Slightly Disagree,Disagree,Once a month,,arm1_control,61206e8d3e6a6ccdd064637c,61206e8d3e6a6ccdd064637c
7/11/2022 17:30,7/11/2022 17:35,IP Address,100,305,TRUE,7/11/2022 17:35,R_21jK4N4aFGib8LU,,,,,anonymous,EN,,Yes,,Edge,103.0.1264.49,Windows NT 10.0,2439x1372,Some,Basically content,Most of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Agree,Slightly Disagree,Agree,Strongly Agree,Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Once a month,,arm1_control,5e7a5c9d7567f003b57b85e9,5e7a5c9d7567f003b57b85e9
7/11/2022 17:18,7/11/2022 17:35,IP Address,100,1019,TRUE,7/11/2022 17:35,R_03zaswA51MfbUdz,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,Some,Angry,Only some of the time,Government should do more to solve problems.,Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Once a month,,arm2_generalinfo,5c5a19299404f10001ff8cbf,5c5a19299404f10001ff8cbf
7/11/2022 17:34,7/11/2022 17:36,IP Address,100,131,TRUE,7/11/2022 17:36,R_PCg2sYmaUd5cOTn,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1680x1050,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Disagree,Disagree,Neither Agree nor Disagree,Slightly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Once a month,,arm4_interactive,5e38d8e9dc4a340fe4a9dd4e,5e38d8e9dc4a340fe4a9dd4e
7/11/2022 17:31,7/11/2022 17:36,IP Address,100,315,TRUE,7/11/2022 17:36,R_QaaZVsUbChJbVOF,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x720,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Neither Agree nor Disagree,Disagree,Slightly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a week,,arm2_generalinfo,614bbf1e7de43dee7386fe3f,614bbf1e7de43dee7386fe3f
7/11/2022 17:30,7/11/2022 17:37,IP Address,100,393,TRUE,7/11/2022 17:37,R_1HjbyD6sTf9vHoy,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1600x900,Very little,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Disagree,Slightly Disagree,Strongly Agree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Strongly Disagree,Disagree,Slightly Disagree,Once a week,,arm3_tips,6150ca885dca8c918357a4d1,6150ca885dca8c918357a4d1
7/11/2022 17:32,7/11/2022 17:37,IP Address,100,303,TRUE,7/11/2022 17:37,R_1n9j3ZI9kGqfq98,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1280x800,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Once a week,,arm3_tips,62b9c2f1e55fe9f17dfedc5d,62b9c2f1e55fe9f17dfedc5d
7/11/2022 17:24,7/11/2022 17:39,IP Address,100,915,TRUE,7/11/2022 17:39,R_1lAe7IThPWeAlRZ,,,,,anonymous,EN,,Yes,,Chrome,96.0.4664.104,Android 12,360x800,Some,Angry,Never,Government should do more to solve problems.,Disagree,Strongly Disagree,Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Once a month,,arm1_control,60bebdec81297725b80fd773,60bebdec81297725b80fd773
7/11/2022 17:37,7/11/2022 17:40,IP Address,100,167,TRUE,7/11/2022 17:40,R_2vbMgc55htQW4LR,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Very little,Frustrated,Most of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Slightly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Once a month,,arm1_control,60c770aa2d2928bfda4c7cd4,60c770aa2d2928bfda4c7cd4
7/11/2022 17:34,7/11/2022 17:41,IP Address,100,414,TRUE,7/11/2022 17:41,R_OfnRlc3EB2RE3Xr,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Agree,Slightly Agree,Agree,Agree,Strongly Agree,Disagree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Agree,A few times a year,,arm4_interactive,61452bbe86c21c0347085911,61452bbe86c21c0347085911
7/11/2022 17:37,7/11/2022 17:42,IP Address,100,292,TRUE,7/11/2022 17:42,R_337nJIZlJZkNaLU,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1504x1003,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Neither Agree nor Disagree,Disagree,Strongly Agree,Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,,arm3_tips,5ddee8912e6c77e798b5882f,5ddee8912e6c77e798b5882f
7/11/2022 17:32,7/11/2022 17:42,IP Address,100,590,TRUE,7/11/2022 17:42,R_3dZ0xkauQrrY4Hj,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Agree,Agree,Strongly Agree,Agree,Disagree,Neither Agree nor Disagree,Disagree,Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Once a week,,arm4_interactive,57bedd51eb2a5400013425c4,57bedd51eb2a5400013425c4
7/11/2022 17:37,7/11/2022 17:42,IP Address,100,322,TRUE,7/11/2022 17:42,R_piNmTzYl2UV9n3z,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 6.1,1280x800,Quite a lot,Basically content,Only some of the time,Government should do more to solve problems.,Agree,Slightly Disagree,Disagree,Slightly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,A few times a year,,arm2_generalinfo,59b1c1462a78fd00010b83c4,59b1c1462a78fd00010b83c4
7/11/2022 17:34,7/11/2022 17:43,IP Address,100,516,TRUE,7/11/2022 17:43,R_D8kWfMfPI8oXmJr,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x1024,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Slightly Agree,Agree,Agree,Strongly Agree,Agree,Once a month,,arm2_generalinfo,5cfb5233df7d70001619ca90,5cfb5233df7d70001619ca90
7/11/2022 17:40,7/11/2022 17:43,IP Address,100,229,TRUE,7/11/2022 17:43,R_XzFnjZ4MFGjYgc9,,,,,anonymous,EN,,Yes,,Firefox,102,Macintosh,1440x900,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Agree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a month,,arm1_control,5c4f6da82090bd0001c43548,5c4f6da82090bd0001c43548
7/11/2022 17:38,7/11/2022 17:45,IP Address,100,419,TRUE,7/11/2022 17:45,R_2f0rmF51Qw1cQut,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1280x800,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Strongly Agree,A few times a week / Daily,,arm3_tips,5f5a0f0a612008057e58d281,5f5a0f0a612008057e58d281
7/11/2022 17:42,7/11/2022 17:46,IP Address,100,217,TRUE,7/11/2022 17:46,R_3nA92Zql1Yz4rlH,,,,,anonymous,EN,,Yes,,Edge,103.0.1264.49,Windows NT 10.0,1920x1080,Quite a lot,Angry,Never,Government should do more to solve problems.,Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,A few times a year,,arm2_generalinfo,5f29c35127bcc61497b0b1ac,5f29c35127bcc61497b0b1ac
7/11/2022 17:41,7/11/2022 17:47,IP Address,100,383,TRUE,7/11/2022 17:47,R_1LLERlVGTQbHy7z,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 6.3,1024x768,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Slightly Agree,Strongly Agree,Disagree,Slightly Disagree,Slightly Agree,Strongly Disagree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Once a month,,arm4_interactive,5b33a01fa8327d0001003821,5b33a01fa8327d0001003821
7/11/2022 17:46,7/11/2022 17:47,IP Address,100,92,TRUE,7/11/2022 17:47,R_3CHhOf3z9WroFzS,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Disagree,Disagree,Disagree,Agree,Agree,Slightly Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Once a week,,arm3_tips,599ec7dc617ca80001fcd124,599ec7dc617ca80001fcd124
7/11/2022 17:46,7/11/2022 17:49,IP Address,100,190,TRUE,7/11/2022 17:49,R_2BrkMUzIwZUuNYJ,,,,,anonymous,EN,,Yes,,Opera,88.0.4412.65,Macintosh,1280x800,Very little,Angry,Most of the time,Government should do more to solve problems.,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Once a month,,arm1_control,62b146e365eca239ef0dbbfb,62b146e365eca239ef0dbbfb
7/11/2022 17:45,7/11/2022 17:49,IP Address,100,278,TRUE,7/11/2022 17:49,R_2RULWLbN59gseRn,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,CrOS aarch64 14816.99.0,1396x785,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Disagree,Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Once a week,,arm1_control,5f37f046d1a0bd2af1cb0ce6,5f37f046d1a0bd2af1cb0ce6
7/11/2022 17:45,7/11/2022 17:49,IP Address,100,258,TRUE,7/11/2022 17:49,R_2B5xkwVSXBTEb85,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,CrOS x86_64 14816.82.0,1366x768,Some,Basically content,Most of the time,Government should do more to solve problems.,Agree,Strongly Disagree,Slightly Disagree,Slightly Agree,Disagree,Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,A few times a week / Daily,,arm3_tips,5615777c7ffc8a000a811c61,5615777c7ffc8a000a811c61
7/11/2022 17:47,7/11/2022 17:51,IP Address,100,224,TRUE,7/11/2022 17:51,R_2zdXjjiw86JUUR0,,,,,anonymous,EN,,Yes,,Edge,103.0.1264.44,Windows NT 10.0,1920x1080,Very little,Basically content,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a week,,arm2_generalinfo,610ec959239ea841804ebc88,610ec959239ea841804ebc88
7/11/2022 17:45,7/11/2022 17:51,IP Address,100,377,TRUE,7/11/2022 17:51,R_2V4RVG2Td3HIQ16,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1200,Quite a lot,Angry,Only some of the time,Government should do more to solve problems.,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Strongly Disagree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a month,,arm4_interactive,614f61c4f3394855e000a743,614f61c4f3394855e000a743
