,StartDate,EndDate,Status,Progress,duration_p1,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,GovtConf1_Future,GovtConf2_Feel,GovtConf3_Trust,GovtConf4_Views,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID,NumWithHeadersOpened,NumWithLinksClicked,ProtectYourself,ProtectYourself_Clicked,ProtectYourself_Details,AmazonHP,AmazonHP_Clicked,AmazonHP_Details,email_IRS,email_IRS_Clicked,email_IRS_Details,web_IRS,web_IRS_Clicked,web_IRS_Details,apple,apple_Clicked,apple_Details,amazon_Product,amazon_Product_Clicked,amazon_Product_Details,email_mcafee,email_mcafee_Clicked,email_mcafee_Details,GetProtected,GetProtected_Clicked,GetProtected_Details,ExistInMongo_Training,MongoTraining_Complete,StartDate_p2,EndDate_p2,Status_p2,Progress_p2,duration_p2,Finished_p2,RecordedDate_p2,ResponseId_p2,RecipientLastName_p2,RecipientFirstName_p2,RecipientEmail_p2,ExternalReference_p2,DistributionChannel_p2,UserLanguage_p2,Employment,TotalIncome,Race,Education,Age_1,Gender,ExistInPart2,RedCross,RedCross_Clicked,RedCross_Details,SSA_HP,SSA_HP_Clicked,SSA_HP_Details,mySSA,mySSA_Clicked,mySSA_Details,AmazonDeliveryDelay,AmazonDeliveryDelay_Clicked,AmazonDeliveryDelay_Details,FB_SSA,FB_SSA_Clicked,FB_SSA_Details,ssa_optout,ssa_optout_Clicked,ssa_optout_Details,WalmartProduct,WalmartProduct_Clicked,WalmartProduct_Details,medicareReview,medicareReview_Clicked,medicareReview_Details,replacementCard,replacementCard_Clicked,replacementCard_Details,benefitsSuspension,benefitsSuspension_Clicked,benefitsSuspension_Details,ExistInMongo_Test,MongoTest_Complete,StartDate_p3,EndDate_p3,Status_p3,Progress_p3,duration_p3,Finished_p3,RecordedDate_p3,ResponseId_p3,RecipientLastName_p3,RecipientFirstName_p3,RecipientEmail_p3,ExternalReference_p3,DistributionChannel_p3,UserLanguage_p3,previousFraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,ExistInPart3,Wave,IsPrimaryWave,previousFraudYN,lose_moneyYN,duration_p1_Quantile,duration_p2_Quantile,duration_p3_Quantile,daysFromTrainingToTest,cleanStatus,DuplicatedPID,DuplicatedCleanPID,PID_Length,IsBBB,incomeAmount,race5,employment3,educYears,ageYears,genderI,ageYearsSq,lIncomeAmount,GovtConfScore,TrustInSSAScore,TrustInInternetScore,OnlineShoppingScore,LonelyScore,numCorrect,numFakeLabeledReal,numRealLabeledFake,numRealLabeledReal,numFakeLabeledFake,numEmailsCorrect,numWebsitesCorrect,numLettersCorrect,numSMSesCorrect,numCorrect_Govt,numCorrect_Biz,numEmailsCorrect_Govt,numEmailsCorrect_Biz,numWebsitesCorrect_Govt,numWebsitesCorrect_Biz,numLabeledReal,numLabeledFake,numNoAnswer,Correct_RedCross,Correct_SSA_HP,Correct_mySSA,Correct_AmazonDeliveryDelay,Correct_FB_SSA,Correct_ssa_optout,Correct_WalmartProduct,Correct_medicareReview,Correct_replacementCard,Correct_benefitsSuspension,percentCorrect
83,2022-07-26 10:46:00,7/26/2022 10:52,IP Address,100,338,True,7/26/2022 10:52,R_2tGxHaforSk8mrf,,,,,anonymous,EN,,Yes,,Safari,537.36,Android 10,962x601,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Once a month,,arm4_interactive,615239af65358edf57e7a095,615239af65358edf57e7a095,4,0,Real,,,Real,Click,,Real,,,Real,,,Real,,,Real,,,Real,,Details,Real,,Details,True,True,7/26/2022 10:58,7/26/2022 10:59,IP Address,100.0,64.0,True,7/26/2022 10:59,R_rd7lpPTTPo2vn7b,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999","White or Caucasian (Non-Hispanic),African American or African (Non-Hispanic)",Some college but no degree,29.0,Female,True,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,True,True,7/26/2022 11:01,7/26/2022 11:02,IP Address,100.0,73.0,True,7/26/2022 11:02,R_1dyPi4p0qOffXkq,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Often,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,True,False,3,4.0,3.0,0.0,Keep,False,False,24,False,70,B,E,13.0,29.0,1.0,841.0,4.248495242049359,8,1.1,4.25,4,2.3333333333333335,8,1,1,4,4,4,3,1,0,5,3,2,2,2,1,5,5,0,True,True,True,True,False,True,True,False,True,True,80.0
72,2022-07-26 10:46:00,7/26/2022 10:48,IP Address,100,121,True,7/26/2022 10:48,R_3IRyC0Iw0b1Vcky,,,,,anonymous,EN,,Yes,,Edge,103.0.1264.71,Windows NT 10.0,2560x1440,Some,Frustrated,Most of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a month,,arm4_interactive,6115d535dbd6948950e5441a,6115d535dbd6948950e5441a,4,0,Real,,,Real,,,Scam,,,Real,,,Real,,,Scam,,,Real,,Details,Real,,Details,True,True,7/26/2022 10:53,7/26/2022 10:53,IP Address,100.0,33.0,True,7/26/2022 10:53,R_22P42ulRFj8N6VL,,,,,anonymous,EN,"Not employed, looking for work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some college but no degree,31.0,Male,True,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,True,True,7/26/2022 10:56,7/26/2022 10:57,IP Address,100.0,43.0,True,7/26/2022 10:57,R_DNz4xOC0ljErkYx,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,Not Sure,No,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,True,False,0,1.0,0.0,0.0,Keep,False,False,24,False,30,W,U,13.0,31.0,0.0,961.0,3.4011973816621555,10,4.9,3.5,4,1.3333333333333333,8,1,1,4,4,4,3,1,0,5,3,2,2,2,1,5,5,0,True,True,True,True,False,True,True,False,True,True,80.0
79,2022-07-26 10:47:00,7/26/2022 10:50,IP Address,100,202,True,7/26/2022 10:50,R_qP0PSGlfrSWaUs9,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Disagree,Slightly Disagree,Slightly Agree,Disagree,Slightly Disagree,Disagree,Slightly Agree,Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Once a week,,arm4_interactive,61087ae0233749ee73d4c095,61087ae0233749ee73d4c095,4,0,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,,,Real,,,True,True,7/26/2022 10:54,7/26/2022 10:55,IP Address,100.0,41.0,True,7/26/2022 10:55,R_bgroJhqA6MD4oX7,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,30.0,Female,True,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,True,True,7/26/2022 10:57,7/26/2022 10:58,IP Address,100.0,36.0,True,7/26/2022 10:58,R_1ilFwFKSOiipcQC,,,,,anonymous,EN,,,,,Yes,Some of the time,Often,Some of the time,"Yes, use the responses.",True,1,True,False,False,2,2.0,0.0,0.0,Keep,False,False,24,False,90,W,E,16.0,30.0,1.0,900.0,4.499809670330265,8,3.1,4.625,5,2.3333333333333335,8,1,1,4,4,4,3,1,0,5,3,2,2,2,1,5,5,0,True,True,True,True,False,True,True,False,True,True,80.0
80,2022-07-26 10:49:00,7/26/2022 10:51,IP Address,100,139,True,7/26/2022 10:51,R_2pKW19X02m475Aj,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 9,601x962,Some,Basically content,Only some of the time,Government should do more to solve problems.,Agree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Once a week,,arm1_control,60d76140337e60ae26f7fce9,60d76140337e60ae26f7fce9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/26/2022 10:51,7/26/2022 10:52,IP Address,100.0,46.0,True,7/26/2022 10:52,R_3RsZiXM0LwtMPFe,,,,,anonymous,EN,"Disabled, not able to work","$0 - $19,999",White or Caucasian (Non-Hispanic),Some college but no degree,42.0,Male,True,Real,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,Real,,,Real,,,Scam,,,Scam,,,True,True,7/26/2022 10:54,7/26/2022 10:55,IP Address,100.0,53.0,True,7/26/2022 10:55,R_1pmzoKknG2jKPJy,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",True,1,True,True,False,0,2.0,1.0,0.0,Keep,False,False,24,False,10,W,R,13.0,42.0,0.0,1764.0,2.302585092994046,10,6.0,4.125,5,1.3333333333333333,7,2,1,4,3,2,3,2,0,4,3,1,1,1,2,6,4,0,False,True,False,True,True,True,True,True,False,True,70.0
88,2022-07-26 10:50:00,7/26/2022 10:58,IP Address,100,488,True,7/26/2022 10:58,R_1f27Hn55AXtmOWD,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1360x768,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,A few times a year,,arm4_interactive,62a1d7a12622f7f2256fc873,62a1d7a12622f7f2256fc873,1,0,Real,Click,,Scam,,,Scam,,,Scam,Click,,Scam,,,Scam,,,Scam,,,Scam,,,True,True,7/26/2022 11:05,7/26/2022 11:06,IP Address,100.0,44.0,True,7/26/2022 11:06,R_sFEKgypn2XYHO6Z,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$0 - $19,999",African American or African (Non-Hispanic),Some high school,35.0,Other,True,Scam,,Details,Real,,,Scam,,,Real,,,Scam,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,True,True,7/26/2022 11:09,7/26/2022 11:11,IP Address,100.0,116.0,True,7/26/2022 11:11,R_1OJnLRv0JoAi6DR,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,True,False,4,2.0,4.0,0.0,Keep,False,False,24,False,10,B,U,8.0,35.0,,1225.0,2.302585092994046,8,2.3,2.75,A few times a year,2.0,8,0,2,3,5,3,4,1,0,4,4,1,2,2,2,3,7,0,True,True,True,True,True,True,True,False,False,True,80.0
87,2022-07-26 10:52:00,7/26/2022 10:56,IP Address,100,229,True,7/26/2022 10:56,R_114RIbFwJOPalGt,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,412x915,None at all,Angry,Never,Government should do more to solve problems.,Slightly Agree,Disagree,Slightly Disagree,Agree,Disagree,Slightly Disagree,Strongly Agree,Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Once a month,,arm4_interactive,62dc03e89fdaed02c03e0e14,62dc03e89fdaed02c03e0e14,4,0,Real,,Details,Real,,,Scam,,,Real,Click,,Real,,,Scam,,,Real,,Details,Real,Click,Details,True,True,7/26/2022 11:01,7/26/2022 11:02,IP Address,100.0,44.0,True,7/26/2022 11:02,R_3m33EovBmo8O4w8,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,35.0,Male,True,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Scam,,Details,Real,,,Real,,,Real,,Details,Scam,,,True,True,7/26/2022 11:04,7/26/2022 11:05,IP Address,100.0,53.0,True,7/26/2022 11:05,R_d5L6EdVPtdlFi8x,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,True,False,2,2.0,1.0,0.0,Keep,False,False,24,False,60,W,U,18.0,35.0,0.0,1225.0,4.0943445622221,5,3.3,4.25,4,2.0,10,0,0,5,5,4,4,2,0,6,4,2,2,2,2,5,5,0,True,True,True,True,True,True,True,True,True,True,100.0
98,2022-07-26 10:55:00,7/26/2022 11:03,IP Address,100,504,True,7/26/2022 11:03,R_1GQ91YcV2dW2g0s,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Basically content,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,,arm4_interactive,6297b5dba0b83527c9907832,6297b5dba0b83527c9907832,1,1,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,,Details,Real,,Details,True,True,7/26/2022 11:08,7/26/2022 11:10,IP Address,100.0,147.0,True,7/26/2022 11:10,R_1g6zM7AbAnkFM2K,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",Hispanic,Associate degree,22.0,Male,True,Real,,Details,Real,,,Real,,,Scam,,,Real,Click,,Real,,,Real,,,Real,,,Real,,,Scam,,,True,True,7/26/2022 11:12,7/26/2022 11:13,IP Address,100.0,52.0,True,7/26/2022 11:13,R_2dL90BXwaDD8uUp,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,True,False,4,4.0,1.0,0.0,Keep,False,False,24,False,30,H,E,14.0,22.0,0.0,484.0,3.4011973816621555,10,4.0,3.75,5,1.0,5,4,1,4,1,1,2,2,0,4,1,1,0,1,1,8,2,0,False,True,False,False,False,False,True,True,True,True,50.0
90,2022-07-26 10:56:00,7/26/2022 11:00,IP Address,100,228,True,7/26/2022 11:00,R_1qggvJUZ3kFS09Q,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Once a week,,arm1_control,5ed59cc9cd38db128b0aaed4,5ed59cc9cd38db128b0aaed4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/26/2022 11:00,7/26/2022 11:01,IP Address,100.0,47.0,True,7/26/2022 11:01,R_1dnWjYh2zdxL8c8,,,,,anonymous,EN,"Not employed, looking for work","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,32.0,Male,True,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,Real,,,Real,,Details,Scam,,,True,True,7/26/2022 11:06,7/26/2022 11:07,IP Address,100.0,61.0,True,7/26/2022 11:07,R_3m2Z1VxHah1i5ts,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Often,"Yes, use the responses.",True,1,True,True,False,2,3.0,2.0,0.0,Keep,False,False,24,False,90,W,U,16.0,32.0,0.0,1024.0,4.499809670330265,9,5.1,3.375,5,2.3333333333333335,9,1,0,5,4,3,4,2,0,5,4,1,2,2,2,6,4,0,True,True,True,True,True,False,True,True,True,True,90.0
99,2022-07-26 10:59:00,7/26/2022 11:04,IP Address,100,260,True,7/26/2022 11:04,R_UnGtBmLuUmi7PLH,,,,,anonymous,EN,,Yes,,Edge,103.0.1264.71,Windows NT 10.0,1920x1080,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Agree,Disagree,Slightly Agree,Disagree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Slightly Disagree,Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Once a week,,arm4_interactive,614e1a28a1851394f80ede61,614e1a28a1851394f80ede61,4,0,Real,,Details,Real,,,Scam,,Details,Real,,,Real,,,Scam,Click,,Real,,Details,Scam,,Details,True,True,7/26/2022 11:10,7/26/2022 11:11,IP Address,100.0,35.0,True,7/26/2022 11:11,R_2Eoyn7dgzFXPvJ0,,,,,anonymous,EN,"Not employed, NOT looking for work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Associate degree,32.0,Male,True,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Scam,,Details,Real,,,Real,,,Real,,Details,Scam,,,True,True,7/26/2022 11:17,7/26/2022 11:19,IP Address,100.0,141.0,True,7/26/2022 11:19,R_pn5hrrJOsl1ADLP,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,True,False,3,1.0,4.0,0.0,Keep,False,False,24,False,30,W,U,14.0,32.0,0.0,1024.0,3.4011973816621555,10,5.0,3.875,5,1.0,9,1,0,5,4,4,3,2,0,6,3,2,2,2,1,6,4,0,True,True,True,True,False,True,True,True,True,True,90.0
97,2022-07-26 10:59:00,7/26/2022 11:03,IP Address,100,263,True,7/26/2022 11:03,R_u9pY6Ahe81WdQLT,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Disagree,Once a week,,arm4_interactive,62965cb28d1116fba6fc5473,62965cb28d1116fba6fc5473,4,1,Real,Click,,Real,,,Scam,,,Real,,,Real,Click,,Real,,,Real,,Details,Scam,,Details,True,True,7/26/2022 11:08,7/26/2022 11:08,IP Address,100.0,44.0,True,7/26/2022 11:08,R_33jReYFbjNbbUtE,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",Asian American or Asian,Bachelor degree,37.0,Male,True,Scam,,Details,Real,Click,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,,Real,,,Real,,Details,Scam,,,True,True,7/26/2022 11:12,7/26/2022 11:13,IP Address,100.0,64.0,True,7/26/2022 11:13,R_20Uyq8tjmyfpYUS,,,,,anonymous,EN,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,True,False,3,2.0,2.0,0.0,Keep,False,False,24,False,175,A,E,16.0,37.0,0.0,1369.0,5.1647859739235145,7,3.6,3.875,5,1.0,8,2,0,5,3,3,3,2,0,5,3,1,2,2,1,7,3,0,True,True,True,True,False,False,True,True,True,True,80.0
102,2022-07-26 10:59:00,7/26/2022 11:06,IP Address,100,417,True,7/26/2022 11:06,R_1CIrhUrAgOYoPgq,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1600x1200,None at all,Angry,Never,Government should do more to solve problems.,Agree,Slightly Agree,Disagree,Agree,Slightly Agree,Agree,Strongly Agree,Strongly Disagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a week / Daily,,arm1_control,6296c4c8248bf76cc1139296,6296c4c8248bf76cc1139296,4,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/26/2022 11:06,7/26/2022 11:07,IP Address,100.0,65.0,True,7/26/2022 11:07,R_C8srvUuYsMZSh8J,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999","Hispanic,Native American, Native Hawaiian or Pacific Islander",Some college but no degree,46.0,Male,True,Scam,,Details,Real,,,Real,,,Real,,Details,Real,,,Real,,Details,Real,,,Scam,,,Scam,,Details,Real,,,True,True,7/26/2022 11:18,7/26/2022 11:19,IP Address,100.0,86.0,True,7/26/2022 11:19,R_RCVZ6qzGWdeth5L,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,Yes,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,True,False,4,4.0,3.0,0.0,Keep,False,False,24,False,30,"Hispanic,Native American, Native Hawaiian or Pacific Islander",E,13.0,46.0,0.0,2116.0,3.4011973816621555,5,4.9,4.0,A few times a week / Daily,1.3333333333333333,4,4,2,3,1,2,2,0,0,1,3,0,2,1,1,7,3,0,True,True,False,True,False,False,True,False,False,False,40.0
96,2022-07-26 11:00:00,7/26/2022 11:03,IP Address,100,214,True,7/26/2022 11:03,R_22Sls33RkF4w4iL,,,,,anonymous,EN,,Yes,,Chrome,102.0.5005.62,Windows NT 10.0,1920x1080,Some,Frustrated,Never,Government is doing too many things better left to businesses and individuals.,Disagree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Disagree,A few times a week / Daily,,arm1_control,62cc90756b4544c0efde8d8b,62cc90756b4544c0efde8d8b,4,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/26/2022 11:03,7/26/2022 11:04,IP Address,100.0,49.0,True,7/26/2022 11:04,R_2dEizC7dSEVwiZO,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,24.0,Male,True,Real,,Details,Real,,,Real,,,Real,,Details,Real,,,Real,,Details,Real,,,Real,,,Real,,Details,Scam,,,True,True,7/26/2022 11:09,7/26/2022 11:10,IP Address,100.0,55.0,True,7/26/2022 11:10,R_2U9JS2nj570Tv23,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,True,False,2,3.0,2.0,0.0,Keep,False,False,24,False,70,W,U,18.0,24.0,0.0,576.0,4.248495242049359,7,1.2,3.125,A few times a week / Daily,1.0,6,4,0,5,1,2,2,2,0,4,2,1,1,1,1,9,1,0,False,True,False,True,False,False,True,True,True,True,60.0
101,2022-07-26 11:02:00,7/26/2022 11:05,IP Address,100,210,True,7/26/2022 11:05,R_DufJpqSqB1q9mUx,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1200,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Once a month,,arm4_interactive,54d2c4e2fdf99b2c319a8cf6,54d2c4e2fdf99b2c319a8cf6,4,0,Real,,Details,Real,,,Scam,,Details,Real,,,Real,,,Real,,,Real,,Details,Scam,,Details,True,True,7/26/2022 11:11,7/26/2022 11:12,IP Address,100.0,34.0,True,7/26/2022 11:12,R_3RfN5dSMxv6bbcq,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,44.0,Male,True,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,True,True,7/26/2022 11:17,7/26/2022 11:19,IP Address,100.0,75.0,True,7/26/2022 11:19,R_VO3bhDPed28ud33,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",True,1,True,True,False,2,1.0,3.0,0.0,Keep,False,False,24,False,70,W,E,16.0,44.0,0.0,1936.0,4.248495242049359,8,4.7,4.25,4,1.6666666666666667,9,0,1,4,5,4,4,1,0,5,4,2,2,2,2,4,6,0,True,True,True,True,True,True,True,False,True,True,90.0
