StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Lonely1,Lonely2,Lonely3,KeepResponse,PID
9/5/2022 11:26,9/5/2022 11:27,IP Address,100,63,TRUE,9/5/2022 11:27,R_2BfEwCbXtKnOgSc,,,,,anonymous,EN,Hardly ever,Some of the time,Often,"Yes, use the responses.",5d8108c0a6d2bf001afdb2d9
9/5/2022 11:35,9/5/2022 11:35,IP Address,100,26,TRUE,9/5/2022 11:35,R_cRN19pNglXR9Pbz,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5dd60855a4aa265bc6a95ec6
9/5/2022 11:56,9/5/2022 11:57,IP Address,100,58,TRUE,9/5/2022 11:57,R_1NlYnAji2uWotRj,,,,,anonymous,EN,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",6112fe4912ec0b56918288fe
9/5/2022 12:00,9/5/2022 12:00,IP Address,100,35,TRUE,9/5/2022 12:00,R_2wSN2IjcOvfBwYq,,,,,anonymous,EN,Often,Often,Often,"Yes, use the responses.",5d3cbeefbaf11000011eda09
9/5/2022 12:16,9/5/2022 12:16,IP Address,100,28,TRUE,9/5/2022 12:16,R_5yAE9rAeayEEiIh,,,,,anonymous,EN,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",5fb1c8cdbf116f7140c7a27e
9/4/2022 12:59,9/4/2022 13:00,IP Address,83,31,FALSE,9/5/2022 13:00,R_2fHFl9rwasDuedn,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5e9b621702bbdc069b2496c4
9/5/2022 13:05,9/5/2022 13:05,IP Address,100,48,TRUE,9/5/2022 13:05,R_Ab8Q5bbChxqsu8V,,,,,anonymous,EN,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",6298dd311a003b986813851b
9/5/2022 13:09,9/5/2022 13:10,IP Address,100,37,TRUE,9/5/2022 13:10,R_9B6Idi3RWvLxiBX,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5df11e6cdc85350234932daa
9/5/2022 13:18,9/5/2022 13:18,IP Address,100,29,TRUE,9/5/2022 13:18,R_1r83CmoBOEMuYjG,,,,,anonymous,EN,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",610b67c40023544e3e618d68
9/5/2022 13:18,9/5/2022 13:19,IP Address,100,23,TRUE,9/5/2022 13:19,R_1FFGZEUgskPj5fn,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5fadbddedde8091b22ec8595
9/5/2022 13:42,9/5/2022 13:43,IP Address,100,49,TRUE,9/5/2022 13:43,R_0AQ6rZel0jMfXZD,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5c7a4ca80b94ca00164122a1
9/5/2022 15:36,9/5/2022 15:37,IP Address,100,41,TRUE,9/5/2022 15:37,R_3nSNQpkcNXAjlVG,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5edd2225676334a0e631b7d0
9/5/2022 15:41,9/5/2022 15:41,IP Address,100,37,TRUE,9/5/2022 15:41,R_3GANMyE6pXumUYa,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",60d8c6bc9686529cdc824a49
9/5/2022 16:20,9/5/2022 16:21,IP Address,100,47,TRUE,9/5/2022 16:21,R_vog6nMu6uyjJjln,,,,,anonymous,EN,Some of the time,Often,Often,"Yes, use the responses.",5ec5658b7bc176386f27f9d6
9/5/2022 16:36,9/5/2022 16:36,IP Address,100,16,TRUE,9/5/2022 16:36,R_22CXjOPEr2VgiQX,,,,,anonymous,EN,Some of the time,Some of the time,Often,"Yes, use the responses.",60bf9943e4e04642d4634ecc
9/5/2022 17:04,9/5/2022 17:05,IP Address,100,22,TRUE,9/5/2022 17:05,R_3hFlgbZkvcw2K9W,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5f473eafdbc4a2121ceae963
9/5/2022 17:32,9/5/2022 17:33,IP Address,100,28,TRUE,9/5/2022 17:33,R_1DAU33YDBzjILGM,,,,,anonymous,EN,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",599873e805a0e30001f1ff3d
9/5/2022 18:22,9/5/2022 18:22,IP Address,100,37,TRUE,9/5/2022 18:22,R_2TGLpekwBq2U1fx,,,,,anonymous,EN,Often,Often,Some of the time,"Yes, use the responses.",5dcb5135735496bcb90f7c4c
9/4/2022 18:29,9/4/2022 18:30,IP Address,83,16,FALSE,9/5/2022 18:30,R_3ea8ZxdR34kByJP,,,,,anonymous,EN,Some of the time,Often,Some of the time,"Yes, use the responses.",5f4ddfb46cc10eaac964361a
9/5/2022 18:57,9/5/2022 18:58,IP Address,100,42,TRUE,9/5/2022 18:58,R_1n8U4QNttH8HuAR,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5ed062703c9248144a334cb4
9/5/2022 19:21,9/5/2022 19:22,IP Address,100,35,TRUE,9/5/2022 19:22,R_OezFiHLj49etCY9,,,,,anonymous,EN,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",5bdc40912b9e8d0001b9f781
9/5/2022 19:49,9/5/2022 19:49,IP Address,100,38,TRUE,9/5/2022 19:49,R_UT6u4O7O4qd3TxL,,,,,anonymous,EN,Hardly ever,Some of the time,Often,"Yes, use the responses.",5dd5fdd811b0bd5ac65a9b3a
9/5/2022 20:22,9/5/2022 20:22,IP Address,100,31,TRUE,9/5/2022 20:23,R_1g1Gqyl2IXFCzM3,,,,,anonymous,EN,Some of the time,Some of the time,Often,"Yes, use the responses.",62cb89ec5a20189842858401
9/5/2022 21:00,9/5/2022 21:00,IP Address,100,30,TRUE,9/5/2022 21:00,R_2zOLGYZ49jMFzIx,,,,,anonymous,EN,Often,Some of the time,Often,"Yes, use the responses.",5d7ff4aa50fda7001a863736
9/5/2022 21:37,9/5/2022 21:39,IP Address,100,61,TRUE,9/5/2022 21:39,R_3GoCNJ15AyFqj7N,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5e160795265c80bf44a4cd83
9/5/2022 22:04,9/5/2022 22:05,IP Address,100,77,TRUE,9/5/2022 22:05,R_3NxDcc2iRsGCedt,,,,,anonymous,EN,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",613413edd8d5593e121f6ae1
9/6/2022 2:25,9/6/2022 2:26,IP Address,100,18,TRUE,9/6/2022 2:26,R_1DSI24l82lBHuaw,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",57ce74a271536c00015f12ed
9/5/2022 2:38,9/5/2022 2:39,IP Address,83,68,FALSE,9/6/2022 2:39,R_3EXqK7vBHCzpB59,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",61347f140f506174b2185f9e
9/6/2022 5:13,9/6/2022 5:14,IP Address,100,41,TRUE,9/6/2022 5:14,R_3is4o6BMkCkvFyq,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",614bdcbbda70ba6dfc305c03
9/6/2022 5:24,9/6/2022 5:25,IP Address,100,48,TRUE,9/6/2022 5:25,R_2zj7yUzi9LdeJYa,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5f0a59d5b314753371bedbd1
9/6/2022 5:35,9/6/2022 5:35,IP Address,100,44,TRUE,9/6/2022 5:35,R_1dyngKmNdpz1Cyv,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5ea47884f9c4f841fa9a2aaf
9/6/2022 5:38,9/6/2022 5:38,IP Address,100,25,TRUE,9/6/2022 5:38,R_1jBdWafSgYMBj8v,,,,,anonymous,EN,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",5ec03496594583096abddfa2
9/6/2022 6:51,9/6/2022 6:53,IP Address,100,104,TRUE,9/6/2022 6:53,R_DwW5wiyMzaRvA8F,,,,,anonymous,EN,Often,Hardly ever,Hardly ever,"Yes, use the responses.",626aeaa4811afac150691e53
9/6/2022 7:24,9/6/2022 7:24,IP Address,100,29,TRUE,9/6/2022 7:24,R_ymtzJVCQc53evg5,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5b6142d1f5bc590001184814
9/6/2022 7:35,9/6/2022 7:35,IP Address,100,25,TRUE,9/6/2022 7:35,R_XR4H98vjqD5WRgJ,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",6019f1c55ae80c1edff5faa0
9/6/2022 7:44,9/6/2022 7:44,IP Address,100,28,TRUE,9/6/2022 7:44,R_33dxW57I6p2a0FW,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5e7027c5a2522d000bddb8f3
9/6/2022 7:48,9/6/2022 7:48,IP Address,100,19,TRUE,9/6/2022 7:48,R_2S6t6T7IXlSWJ2C,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",55ca03e1fdf99b2735fc1dde
9/6/2022 8:12,9/6/2022 8:13,IP Address,100,29,TRUE,9/6/2022 8:13,R_1cSM2LA0oUD7u8Q,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5dd32432e0b21b3472c20ebe
9/6/2022 8:23,9/6/2022 8:23,IP Address,100,24,TRUE,9/6/2022 8:23,R_2rHZVkl6hD9I0dm,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",558b8473fdf99b21155f2c40
9/6/2022 9:13,9/6/2022 9:13,IP Address,100,28,TRUE,9/6/2022 9:13,R_2QxLOGID6HCsLd4,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5ac52f51e1099600016a8a7e
9/6/2022 9:18,9/6/2022 9:18,IP Address,100,31,TRUE,9/6/2022 9:18,R_3Js0AH9t5k6jtbX,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",6155e0bb17662cfd9293bfd5
9/6/2022 9:18,9/6/2022 9:19,IP Address,100,21,TRUE,9/6/2022 9:19,R_3MFJTzS53H8GwOV,,,,,anonymous,EN,Hardly ever,Some of the time,Often,"Yes, use the responses.",5c55c45f53fba80001bcf323
9/6/2022 10:04,9/6/2022 10:05,IP Address,100,35,TRUE,9/6/2022 10:05,R_cMHx3ZH0Dux5th7,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",615914a33224dc31f1045612
9/6/2022 10:06,9/6/2022 10:07,IP Address,100,21,TRUE,9/6/2022 10:07,R_1ONqgNkEK6ZlAfd,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",62ebe403004e7ebff797b750
9/6/2022 10:16,9/6/2022 10:16,IP Address,100,21,TRUE,9/6/2022 10:16,R_1P8nWnybWqBO76n,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5e0840192b12bd16b02895cd
9/6/2022 10:43,9/6/2022 10:44,IP Address,100,57,TRUE,9/6/2022 10:44,R_12buvT3zkhf3BRO,,,,,anonymous,EN,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",62db1416af9b167aef4bc710
9/6/2022 10:44,9/6/2022 10:45,IP Address,100,58,TRUE,9/6/2022 10:45,R_1BRsUe2iyfVQ37z,,,,,anonymous,EN,Some of the time,Some of the time,Often,"Yes, use the responses.",5e76ea9839c4412605dd2070
9/6/2022 10:45,9/6/2022 10:45,IP Address,100,24,TRUE,9/6/2022 10:45,R_1qV4AJcMr1eOXIv,,,,,anonymous,EN,Some of the time,Some of the time,Often,"Yes, use the responses.",6111ab448baf32c5bc74a2ff
9/6/2022 11:07,9/6/2022 11:07,IP Address,100,32,TRUE,9/6/2022 11:07,R_29bQHaT4JkwzaJu,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5c6efb8565434c0001a483ec
9/6/2022 11:12,9/6/2022 11:13,IP Address,100,27,TRUE,9/6/2022 11:13,R_1jg0MlwfCBbfBQN,,,,,anonymous,EN,Some of the time,Often,Hardly ever,"Yes, use the responses.",5e23b44828b7b6649cc848c1
9/6/2022 11:46,9/6/2022 11:47,IP Address,100,34,TRUE,9/6/2022 11:47,R_W9kiBxE25Yrkm5z,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",55bb9ae7fdf99b26d27fda01
9/6/2022 12:40,9/6/2022 12:41,IP Address,100,38,TRUE,9/6/2022 12:41,R_UE1wUv850McT0VH,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",610841cb623bdc27b95987b2
9/6/2022 12:43,9/6/2022 12:44,IP Address,100,28,TRUE,9/6/2022 12:44,R_dcey59biJHDb2iB,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",6151ea99cc49979b38172838
9/6/2022 13:23,9/6/2022 13:23,IP Address,100,31,TRUE,9/6/2022 13:23,R_27NZip2Clt4B7mw,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",6266b0ca23cc05835f1db013
9/6/2022 13:48,9/6/2022 13:49,IP Address,100,47,TRUE,9/6/2022 13:49,R_2PpLuaFmG40KqZu,,,,,anonymous,EN,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",5bac1d9dc1155b0001175e55
9/6/2022 14:15,9/6/2022 14:15,IP Address,100,25,TRUE,9/6/2022 14:15,R_BsnhHLqczdU36wx,,,,,anonymous,EN,Some of the time,Some of the time,Often,"Yes, use the responses.",62728f0c68b9ecf571a2dbd4
9/6/2022 14:30,9/6/2022 14:30,IP Address,100,21,TRUE,9/6/2022 14:30,R_1LSiJrdPv5PTYYQ,,,,,anonymous,EN,Often,Some of the time,Often,"Yes, use the responses.",629f600f0e7c09ec275bfdc2
9/6/2022 15:09,9/6/2022 15:09,IP Address,100,27,TRUE,9/6/2022 15:09,R_3hiGkXeyqms6xwD,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5dd37881523df036fecff14d
9/6/2022 15:12,9/6/2022 15:13,IP Address,100,33,TRUE,9/6/2022 15:13,R_2ZEVszEuLxxAEYJ,,,,,anonymous,EN,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",62cc01180778e04e1b9360f4
9/6/2022 15:22,9/6/2022 15:22,IP Address,100,18,TRUE,9/6/2022 15:22,R_3oEJzmaoJe726t8,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",62d443da2c78795e6380f328
9/6/2022 15:27,9/6/2022 15:28,IP Address,100,26,TRUE,9/6/2022 15:28,R_3hiSs8oUU0clzX7,,,,,anonymous,EN,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",610466e3fb619bdbdf8eb32d
9/6/2022 15:37,9/6/2022 15:37,IP Address,100,34,TRUE,9/6/2022 15:37,R_2VmsDGqXJcaJIrq,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",60a6b846413f32d3cfa0aa06
9/6/2022 15:41,9/6/2022 15:41,IP Address,100,38,TRUE,9/6/2022 15:41,R_2cjZV8lvkCdFISQ,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5c917c0cd2c7770001064e77
9/6/2022 16:50,9/6/2022 16:51,IP Address,100,34,TRUE,9/6/2022 16:51,R_8pM9g1bYjfzhgjv,,,,,anonymous,EN,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",610763db336c7d883758810d
9/6/2022 16:56,9/6/2022 16:57,IP Address,100,57,TRUE,9/6/2022 16:57,R_1OHLqRz3croUyyU,,,,,anonymous,EN,Some of the time,Some of the time,Often,"Yes, use the responses.",5bcbfa2832e46700016f1c1d
9/6/2022 17:22,9/6/2022 17:23,IP Address,100,28,TRUE,9/6/2022 17:23,R_6eZXbUmuXmC5d0l,,,,,anonymous,EN,Often,Often,Often,"Yes, use the responses.",614e8940d8d08d51a2785582
9/6/2022 17:53,9/6/2022 17:54,IP Address,100,33,TRUE,9/6/2022 17:54,R_1QfJagwEOZHtJuQ,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",610e063896c52970e2c24bb5
9/6/2022 18:00,9/6/2022 18:00,IP Address,100,18,TRUE,9/6/2022 18:00,R_2QLmEKeIBXAAR0h,,,,,anonymous,EN,Often,Often,Often,"Yes, use the responses.",5aeab6e39e185a0001b9e272
9/6/2022 18:00,9/6/2022 18:01,IP Address,100,31,TRUE,9/6/2022 18:01,R_3NEUdFg98Fw2wyY,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5d09db7514de190001842c93
9/6/2022 18:16,9/6/2022 18:17,IP Address,100,37,TRUE,9/6/2022 18:17,R_3fIhstSme38grbq,,,,,anonymous,EN,Often,Often,Often,"Yes, use the responses.",55c82012fdf99b02adc2a36e
9/6/2022 18:33,9/6/2022 18:34,IP Address,100,47,TRUE,9/6/2022 18:34,R_3P4yUDUiY9p5NLk,,,,,anonymous,EN,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",5c8f2ac8d7ecab0018d529aa
9/6/2022 19:22,9/6/2022 19:23,IP Address,100,28,TRUE,9/6/2022 19:23,R_3fZWR46FWEYyycU,,,,,anonymous,EN,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",5e921aa6a9e4ef549f6aa4f1
9/6/2022 19:45,9/6/2022 19:45,IP Address,100,43,TRUE,9/6/2022 19:45,R_2Y9CDh7btcRxQgg,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",62ee80308e64eefb7bd3200a
9/6/2022 19:46,9/6/2022 19:46,IP Address,100,27,TRUE,9/6/2022 19:46,R_3G2NK4clfp4IlG2,,,,,anonymous,EN,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",5c205371da51990001e17313
9/6/2022 19:52,9/6/2022 19:52,IP Address,100,23,TRUE,9/6/2022 19:52,R_6xx3W66p4oivjTX,,,,,anonymous,EN,Some of the time,Some of the time,Often,"Yes, use the responses.",57950da04a84da00014c5dbb
9/6/2022 19:52,9/6/2022 19:53,IP Address,100,15,TRUE,9/6/2022 19:53,R_2EyjsKSKhbgNUdQ,,,,,anonymous,EN,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",62c878b9ba589f826dca4a2c
9/6/2022 20:03,9/6/2022 20:04,IP Address,100,33,TRUE,9/6/2022 20:04,R_1kTxI9c1drystME,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",620bdc7ca922fc3f247f6a24
9/6/2022 20:34,9/6/2022 20:34,IP Address,100,22,TRUE,9/6/2022 20:34,R_31uXdYMqlJnHIo8,,,,,anonymous,EN,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",61160189e88d439232bca89e
9/6/2022 20:38,9/6/2022 20:39,IP Address,100,29,TRUE,9/6/2022 20:39,R_2w7aTqXk2819H3K,,,,,anonymous,EN,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",61522a60f830cf920a75c859
9/6/2022 20:39,9/6/2022 20:40,IP Address,100,33,TRUE,9/6/2022 20:40,R_1ozPWLM9e6oPdjw,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",6102d9868f6457ed455e4694
9/6/2022 21:56,9/6/2022 21:57,IP Address,100,31,TRUE,9/6/2022 21:57,R_8AlTZoRPtsWRiBb,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",62da41769d6aef0f5bce6492
9/6/2022 23:55,9/6/2022 23:55,IP Address,100,25,TRUE,9/6/2022 23:55,R_1pM5NIRIMmFJRhn,,,,,anonymous,EN,Often,Often,Often,"Yes, use the responses.",6108bae61196a3bd6fc3a24b
9/7/2022 0:38,9/7/2022 0:39,IP Address,100,21,TRUE,9/7/2022 0:39,R_2DRBAT2ZuQ9ZneK,,,,,anonymous,EN,Often,Often,Often,"Yes, use the responses.",62e4948be9a4d0cc718eeeb8
9/7/2022 6:25,9/7/2022 6:26,IP Address,100,42,TRUE,9/7/2022 6:26,R_2uX1QcTFR01IIyK,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5b9c2c53d1ff7a00013b69dd
9/7/2022 7:16,9/7/2022 7:17,IP Address,100,26,TRUE,9/7/2022 7:17,R_1QLp3QQZD4V7cKT,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",59a2f6d14d25e800012fcbde
9/7/2022 8:13,9/7/2022 8:13,IP Address,100,22,TRUE,9/7/2022 8:13,R_VKCSYhHsfAzI0Pn,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5d88f2f8cefb52001a83f1b2
9/7/2022 8:39,9/7/2022 8:40,IP Address,100,30,TRUE,9/7/2022 8:40,R_3IWewfOX7Uhc7nl,,,,,anonymous,EN,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",5910a67f5a530d00011f9561
9/7/2022 8:55,9/7/2022 8:56,IP Address,100,20,TRUE,9/7/2022 8:56,R_3iUpcyAJ9Al7vrr,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5eaa2acbfb69011ac21b2457
9/7/2022 9:19,9/7/2022 9:19,IP Address,100,29,TRUE,9/7/2022 9:19,R_2zGyl4zVxzVeyeK,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",611ec5fe0070d440148881e1
9/7/2022 9:56,9/7/2022 9:58,IP Address,100,126,TRUE,9/7/2022 9:58,R_AnzMlaLs9h6z6Nz,,,,,anonymous,EN,Often,Often,Often,"Yes, use the responses.",5da25f04c8c2de00139ed46b
9/7/2022 12:48,9/7/2022 12:50,IP Address,100,67,TRUE,9/7/2022 12:50,R_0kVgChoWRZTS7gB,,,,,anonymous,EN,Some of the time,Often,Some of the time,"Yes, use the responses.",615f0069b9f34b5b57e40454
9/7/2022 13:29,9/7/2022 13:30,IP Address,100,52,TRUE,9/7/2022 13:30,R_qVIBkK7n8RC0RXz,,,,,anonymous,EN,Some of the time,Some of the time,Hardly ever,"Yes, use the responses.",5e180c7fb287dc0fbf18414f
9/7/2022 14:04,9/7/2022 14:04,IP Address,100,17,TRUE,9/7/2022 14:04,R_bPlTMjBhGfr3med,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",610858d216ad5a7a479e3f7c
9/7/2022 14:39,9/7/2022 14:40,IP Address,100,47,TRUE,9/7/2022 14:40,R_1l9sHyD8uigW8LA,,,,,anonymous,EN,Some of the time,Some of the time,Hardly ever,"Yes, use the responses.",5bf0c68c5fc1db0001306ab0
9/7/2022 14:51,9/7/2022 14:52,IP Address,100,43,TRUE,9/7/2022 14:52,R_eo0vfzdyseuUnIt,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5c507dab8ac59200014d082c
9/7/2022 15:57,9/7/2022 15:58,IP Address,100,34,TRUE,9/7/2022 15:58,R_XTGWYFFB1HBhfFL,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",6100e634aff7b5aaeefb4199
9/7/2022 16:12,9/7/2022 16:12,IP Address,100,35,TRUE,9/7/2022 16:12,R_2P7JzINUGxQxO3S,,,,,anonymous,EN,Often,Some of the time,Some of the time,"Yes, use the responses.",628dec55823f672331c68577
9/7/2022 16:34,9/7/2022 16:34,IP Address,100,13,TRUE,9/7/2022 16:34,R_2AHjxeBHskCNPQB,,,,,anonymous,EN,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",55cb97b1fdf99b45e4bb11f6
9/7/2022 16:54,9/7/2022 16:55,IP Address,100,29,TRUE,9/7/2022 16:55,R_27lB6qY4A3I71oa,,,,,anonymous,EN,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",5c99901553deaa0014cc1565
9/7/2022 17:11,9/7/2022 17:11,IP Address,100,15,TRUE,9/7/2022 17:11,R_27yg04DwZepKdko,,,,,anonymous,EN,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",60a075bcc900389813dd06b0
9/7/2022 18:20,9/7/2022 18:20,IP Address,100,19,TRUE,9/7/2022 18:20,R_2VwfK1Sug2amNT6,,,,,anonymous,EN,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",5ca2d3dd010c73001606b7d8
9/7/2022 19:32,9/7/2022 19:32,IP Address,100,23,TRUE,9/7/2022 19:32,R_3KI3FYwyB54u04S,,,,,anonymous,EN,Some of the time,Some of the time,Often,"Yes, use the responses.",5de90ac82f942d02d848bbfe
9/3/2022 6:38,9/7/2022 20:47,IP Address,100,396588,TRUE,9/7/2022 20:47,R_3G7cJCP2rcy4htx,,,,,anonymous,EN,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",61506f2cd89c50a87d67130b
9/7/2022 20:52,9/7/2022 20:52,IP Address,100,27,TRUE,9/7/2022 20:52,R_22nq6HRJIRgdTK1,,,,,anonymous,EN,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",62e93cdedd625f60d1301732
9/7/2022 21:20,9/7/2022 21:20,IP Address,100,30,TRUE,9/7/2022 21:20,R_1gHGEMVcjl9aZnM,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5c4916dd8133a40001baf554
9/7/2022 21:25,9/7/2022 21:25,IP Address,100,25,TRUE,9/7/2022 21:25,R_1JD7HU3eHYItXmO,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5e1bc8d75941db3f6f7edd95
9/7/2022 21:43,9/7/2022 21:43,IP Address,100,24,TRUE,9/7/2022 21:43,R_2e57ToOocqqBYxq,,,,,anonymous,EN,Often,Some of the time,Often,"Yes, use the responses.",604534135068a362bdd24b33
9/7/2022 23:41,9/7/2022 23:41,IP Address,100,49,TRUE,9/7/2022 23:41,R_1KuT6tESBLvJbVj,,,,,anonymous,EN,Often,Often,Often,"Yes, use the responses.",60c2dde65a63ca7ad434f658
9/7/2022 23:58,9/7/2022 23:59,IP Address,100,37,TRUE,9/7/2022 23:59,R_3G3rhaWzGc8imve,,,,,anonymous,EN,Often,Some of the time,Often,"Yes, use the responses.",5f32e865bd94490a64d9c9f5
9/8/2022 3:34,9/8/2022 3:35,IP Address,100,45,TRUE,9/8/2022 3:35,R_3e7U18zAPLKnh1W,,,,,anonymous,EN,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",62fc25ef4ce0d3d169b7a120
9/8/2022 3:42,9/8/2022 3:43,IP Address,100,54,TRUE,9/8/2022 3:43,R_31KQoTcRf7vuzrA,,,,,anonymous,EN,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",5b28186821f42d0001d8d0a2
9/8/2022 4:58,9/8/2022 4:58,IP Address,100,32,TRUE,9/8/2022 4:58,R_pfUdaLhzuVUPBtv,,,,,anonymous,EN,Some of the time,Some of the time,Often,"Yes, use the responses.",62ccc09f54fa1d1548c72230
9/8/2022 6:25,9/8/2022 6:25,IP Address,100,23,TRUE,9/8/2022 6:26,R_1g1t3xldkmpp7Zo,,,,,anonymous,EN,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",5ca24832cc13cf0017659a7a
9/8/2022 6:55,9/8/2022 6:56,IP Address,100,57,TRUE,9/8/2022 6:56,R_sBGW4UiQ10PFKeZ,,,,,anonymous,EN,Often,Often,Often,"Yes, use the responses.",6279af1d66c33078bd05fdf0
