,StartDate,EndDate,Status,Progress,duration_p1,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID,NumWithHeadersOpened,NumWithLinksClicked,ProtectYourself,ProtectYourself_Clicked,ProtectYourself_Details,AmazonHP,AmazonHP_Clicked,AmazonHP_Details,email_IRS,email_IRS_Clicked,email_IRS_Details,web_IRS,web_IRS_Clicked,web_IRS_Details,apple,apple_Clicked,apple_Details,amazon_Product,amazon_Product_Clicked,amazon_Product_Details,email_mcafee,email_mcafee_Clicked,email_mcafee_Details,GetProtected,GetProtected_Clicked,GetProtected_Details,ExistInMongo_Training,MongoTraining_Complete,StartDate_p2,EndDate_p2,Status_p2,Progress_p2,duration_p2,Finished_p2,RecordedDate_p2,ResponseId_p2,RecipientLastName_p2,RecipientFirstName_p2,RecipientEmail_p2,ExternalReference_p2,DistributionChannel_p2,UserLanguage_p2,Employment,TotalIncome,Race,Education,Age_1,Gender,ExistInPart2,WalmartProduct,WalmartProduct_Clicked,WalmartProduct_Details,RedCross,RedCross_Clicked,RedCross_Details,SSA_HP,SSA_HP_Clicked,SSA_HP_Details,mySSA,mySSA_Clicked,mySSA_Details,AmazonDeliveryDelay,AmazonDeliveryDelay_Clicked,AmazonDeliveryDelay_Details,FB_SSA,FB_SSA_Clicked,FB_SSA_Details,ssa_optout,ssa_optout_Clicked,ssa_optout_Details,replacementCard,replacementCard_Clicked,replacementCard_Details,medicareReview,medicareReview_Clicked,medicareReview_Details,benefitsSuspension,benefitsSuspension_Clicked,benefitsSuspension_Details,ExistInMongo_Test,MongoTest_Complete,StartDate_p3,EndDate_p3,Status_p3,Progress_p3,duration_p3,Finished_p3,RecordedDate_p3,ResponseId_p3,RecipientLastName_p3,RecipientFirstName_p3,RecipientEmail_p3,ExternalReference_p3,DistributionChannel_p3,UserLanguage_p3,Previous Fraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,ExistInPart3,Wave,IsPrimaryWave,duration_p1_Quantile,duration_p2_Quantile,duration_p3_Quantile,daysFromTrainingToTest,cleanStatus,DuplicatedPID,DuplicatedCleanPID,PID_Length,IsBBB
65,2022-07-29 19:57:00,7/29/2022 20:06,IP Address,100,536,True,7/29/2022 20:06,R_1FrDQ92WkbwGvJ5,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,375x812,Some,Angry,Only some of the time,Government should do more to solve problems.,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Disagree,Strongly Disagree,Once a week,,arm3_tips,608154eb18ce9cfca3e3730f,608154eb18ce9cfca3e3730f,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:06,7/29/2022 20:07,IP Address,100,69,True,7/29/2022 20:07,R_3rVc7mDUVKml4lf,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,32,Female,True,Real,,,Real,,,Real,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,4,3,,,No Third Survey,False,,24,False
51,2022-07-29 19:58:00,7/29/2022 19:59,IP Address,100,113,True,7/29/2022 19:59,R_1d3RXTc3cgfnNll,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1254x836,None at all,Angry,Never,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,A few times a year,,arm2_generalinfo,5eb0bbbc0be27c183500b45d,5eb0bbbc0be27c183500b45d,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 19:59,7/29/2022 20:00,IP Address,100,34,True,7/29/2022 20:00,R_31FcVI2Za5vheHj,,,,,anonymous,EN,"Not employed, looking for work","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Some college but no degree,21,Other,True,Real,,,Real,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,True,True,7/29/2022 20:01,7/29/2022 20:02,IP Address,100.0,46.0,True,7/29/2022 20:02,R_sMcbxUTi3iAiqg9,,,,,anonymous,EN,Someone claiming to be from another government agency (but wasn't),No,,No,No,Often,Often,Often,"Yes, use the responses.",True,1,True,0,0,0.0,0.0,Too Fast,False,,24,False
59,2022-07-29 19:58:00,7/29/2022 20:00,IP Address,100,137,True,7/29/2022 20:00,R_22QDOEJM9kJO2lC,,,,,anonymous,EN,,Yes,,Chrome,102.0.0.0,Macintosh,1440x900,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Slightly Disagree,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Once a week,,arm2_generalinfo,5c11d4c31f6f15000148d741,5c11d4c31f6f15000148d741,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:00,7/29/2022 20:01,IP Address,100,30,True,7/29/2022 20:01,R_1mE60QVLGzkuhvX,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",Asian American or Asian,Bachelor degree,25,Male,True,Real,,,Real,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,True,True,7/29/2022 20:02,7/29/2022 20:03,IP Address,100.0,57.0,True,7/29/2022 20:03,R_10O5bA76Tk4OJ2b,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,0,0,1.0,0.0,Keep,False,False,24,False
56,2022-07-29 19:58:00,7/29/2022 20:00,IP Address,100,147,True,7/29/2022 20:00,R_1jAHVamE18qcTEe,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Once a month,,arm3_tips,5e3a1f1580af1024ad25be3f,5e3a1f1580af1024ad25be3f,3,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:00,7/29/2022 20:02,IP Address,100,117,True,7/29/2022 20:02,R_3J40nvkZsUeIrpA,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Some college but no degree,27,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,Click,,Real,,Details,Real,,,Real,,,Scam,,,True,True,7/29/2022 20:08,7/29/2022 20:09,IP Address,100.0,56.0,True,7/29/2022 20:09,R_11iGl2oRVhFRXpk,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,1,4,1.0,0.0,Keep,False,False,24,False
60,2022-07-29 19:59:00,7/29/2022 20:03,IP Address,100,208,True,7/29/2022 20:03,R_ZIvDk1lAxDWlhAJ,,,,,anonymous,EN,,Yes,,Safari,14.1.2,Macintosh,834x1112,Very little,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Once a week,,arm4_interactive,60feebdd274558e7f3f3278d,60feebdd274558e7f3f3278d,3,0,Real,,,Real,,,Scam,,,Real,,,Real,,,Both,,,Real,,Details,Scam,,Details,True,True,7/29/2022 20:07,7/29/2022 20:07,IP Address,100,22,True,7/29/2022 20:07,R_1QsVuOQrWfxRlNu,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,24,Female,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Scam,,Details,Real,,,Scam,,,,,,True,False,7/29/2022 20:09,7/29/2022 20:09,IP Address,100.0,41.0,True,7/29/2022 20:09,R_1dp0r0NBUAXdxiQ,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",True,1,True,2,0,0.0,0.0,Keep,False,False,24,False
61,2022-07-29 20:00:00,7/29/2022 20:04,IP Address,100,196,True,7/29/2022 20:04,R_1jPNlVzDYxdck1U,,,,,anonymous,EN,,Yes,,Chrome,103.0.5060.134,Windows NT 10.0,1920x1080,Some,Frustrated,Never,Government should do more to solve problems.,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a year,,arm1_control,62a0be74f02384a9ec1f4890,62a0be74f02384a9ec1f4890,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:04,7/29/2022 20:04,IP Address,100,27,True,7/29/2022 20:04,R_1mfwxUn0tuqfwTA,,,,,anonymous,EN,"Not employed, looking for work","$0 - $19,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",19,Male,True,Real,,,Real,,Details,Real,,,Scam,,,Real,,Details,Real,,,Scam,,Details,Scam,,,Scam,,,Scam,,,True,True,7/29/2022 20:07,7/29/2022 20:08,IP Address,100.0,77.0,True,7/29/2022 20:08,R_OfkLdu7zLE7FnIl,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Often,Some of the time,"Yes, use the responses.",True,1,True,1,0,2.0,0.0,Keep,False,False,24,False
62,2022-07-29 20:02:00,7/29/2022 20:04,IP Address,100,133,True,7/29/2022 20:04,R_3IYNLNNaVkYllhr,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Disagree,Slightly Agree,Agree,Slightly Agree,Strongly Agree,Disagree,Slightly Agree,Slightly Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a week,,arm3_tips,61009b2a71a8f291882734b5,61009b2a71a8f291882734b5,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:04,7/29/2022 20:04,IP Address,100,29,True,7/29/2022 20:04,R_x9jHCTh7wVa652x,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),Bachelor degree,25,Female,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,,Scam,,,Scam,,,True,True,7/29/2022 20:06,7/29/2022 20:06,IP Address,100.0,49.0,True,7/29/2022 20:06,R_2SkuE5gRMaY0qSX,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,0,0,1.0,0.0,Keep,False,False,24,False
63,2022-07-29 20:02:00,7/29/2022 20:05,IP Address,100,168,True,7/29/2022 20:05,R_25ZXhnGne4hxVWm,,,,,anonymous,EN,,Yes,,Safari,13.1.2,Macintosh,1920x1080,Very little,Angry,Only some of the time,Government should do more to solve problems.,Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Disagree,Agree,Slightly Agree,A few times a week / Daily,,arm4_interactive,6150d9de26db220e2a7a912f,6150d9de26db220e2a7a912f,1,0,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,,Details,Real,,Details,True,True,7/29/2022 20:08,7/29/2022 20:09,IP Address,100,34,True,7/29/2022 20:09,R_3OXJvwzUVHOLaV3,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Bachelor degree,60,Female,True,Scam,,,Real,,Details,Real,,,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,,,,True,False,7/29/2022 20:11,7/29/2022 20:12,IP Address,100.0,58.0,True,7/29/2022 20:12,R_1gj77tbcY7jAPQQ,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,1,0,1.0,0.0,Keep,False,False,24,False
64,2022-07-29 20:02:00,7/29/2022 20:05,IP Address,100,193,True,7/29/2022 20:05,R_6VDsOkC5aFOcOxr,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Slightly Disagree,Disagree,Slightly Agree,Disagree,Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Agree,Disagree,Disagree,A few times a week / Daily,,arm2_generalinfo,61625a497ae037549b3f9e2a,61625a497ae037549b3f9e2a,4,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:05,7/29/2022 20:07,IP Address,100,70,True,7/29/2022 20:07,R_3egHPov7ZOAuvFa,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",Hispanic,Some college but no degree,33,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,Details,Scam,,,Scam,,,True,True,7/29/2022 20:10,7/29/2022 20:11,IP Address,100.0,43.0,True,7/29/2022 20:11,R_302mFmUJoa5YVFs,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,1,4,0.0,0.0,Keep,False,False,24,False
84,2022-07-29 20:03:00,7/29/2022 20:23,IP Address,100,1171,True,7/29/2022 20:23,R_2b02YRyEj2Vyf17,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,None at all,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Slightly Disagree,Disagree,Slightly Agree,Agree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,,arm2_generalinfo,627b5aecd9b0673d05d2de9c,627b5aecd9b0673d05d2de9c,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:23,7/29/2022 20:24,IP Address,100,85,True,7/29/2022 20:24,R_10HMuiipQjdDmNR,,,,,anonymous,EN,"Not employed, NOT looking for work","$0 - $19,999","White or Caucasian (Non-Hispanic),Hispanic","High school degree or equivalent (e.g., GED)",18,Male,True,Real,,,Real,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,,Real,,,Real,,,True,True,7/29/2022 20:32,7/29/2022 20:33,IP Address,100.0,81.0,True,7/29/2022 20:33,R_1N3RC4GfwxJc56t,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Not Sure,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,4,4,3.0,0.0,Keep,False,False,24,False
66,2022-07-29 20:05:00,7/29/2022 20:08,IP Address,100,223,True,7/29/2022 20:08,R_BFFm7BLAVLdXb8d,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,432x864,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Agree,Agree,Agree,Disagree,Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,A few times a week / Daily,,arm3_tips,62e2d44f79dc2a60549dfa3d,62e2d44f79dc2a60549dfa3d,4,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:08,7/29/2022 20:09,IP Address,100,56,True,7/29/2022 20:09,R_2e5w8K6TERo1Hh9,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Graduate or professional degree,40,Male,True,Real,,,Scam,Click,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,Details,Real,,,Scam,,,True,True,7/29/2022 20:17,7/29/2022 20:19,IP Address,100.0,81.0,True,7/29/2022 20:19,R_2sXVwG7KTwiHruJ,,,,,anonymous,EN,Someone claiming to be from the company where you work (but wasn't),No,,Not Sure,Yes,Some of the time,Some of the time,Hardly ever,"Yes, use the responses.",True,1,True,2,3,3.0,0.0,Keep,False,False,24,False
67,2022-07-29 20:06:00,7/29/2022 20:09,IP Address,100,185,True,7/29/2022 20:09,R_1Crm0UjmXnMKiH9,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,385x854,Some,Frustrated,Never,Government should do more to solve problems.,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Slightly Disagree,Agree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Once a week,,arm2_generalinfo,5bdb735e48428800012fdf8d,5bdb735e48428800012fdf8d,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:09,7/29/2022 20:10,IP Address,100,54,True,7/29/2022 20:10,R_339ihoUZK5J0md1,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$0 - $19,999",I prefer not to say,"High school degree or equivalent (e.g., GED)",25,Male,True,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,True,True,7/29/2022 20:12,7/29/2022 20:13,IP Address,100.0,54.0,True,7/29/2022 20:13,R_21z9xHJTS1WbpRQ,,,,,anonymous,EN,Other,No,,Not Sure,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,1,2,1.0,0.0,Keep,False,False,24,False
74,2022-07-29 20:08:00,7/29/2022 20:15,IP Address,100,401,True,7/29/2022 20:15,R_3q3dcMCqrhcZOhz,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1368x912,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Once a week,,arm3_tips,61103243f944aa6bcb4f7a3a,61103243f944aa6bcb4f7a3a,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:15,7/29/2022 20:16,IP Address,100,62,True,7/29/2022 20:16,R_2PpdK0CFvQsk5Eb,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,22,Female,True,Real,,,Real,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,,Scam,,,Scam,,,True,True,7/29/2022 20:20,7/29/2022 20:21,IP Address,100.0,105.0,True,7/29/2022 20:21,R_1Ntc6aZv9nkbsVc,,,,,anonymous,EN,Other,No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,4,3,4.0,0.0,Keep,False,False,24,False
70,2022-07-29 20:09:00,7/29/2022 20:12,IP Address,100,141,True,7/29/2022 20:12,R_23UlSGwZftOYddX,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Quite a lot,Basically content,Most of the time,Government is doing too many things better left to businesses and individuals.,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Once a week,,arm1_control,5865ecf6a7f6480001ed9791,5865ecf6a7f6480001ed9791,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:12,7/29/2022 20:12,IP Address,100,41,True,7/29/2022 20:12,R_2dhjglUideBG4UA,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Some college but no degree,39,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Scam,,Details,Real,,,Real,,,Scam,,,True,True,7/29/2022 20:16,7/29/2022 20:17,IP Address,100.0,59.0,True,7/29/2022 20:17,R_bavLyC7ycOB5qhj,,,,,anonymous,EN,"Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",No,,Yes,Yes,Often,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,1,1,1.0,0.0,Keep,False,False,24,False
72,2022-07-29 20:09:00,7/29/2022 20:12,IP Address,100,226,True,7/29/2022 20:12,R_2cBiDZyvmiYKc9M,,,,,anonymous,EN,,Yes,,Firefox,103,Windows NT 10.0,1920x1080,Some,Basically content,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Strongly Disagree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Disagree,Slightly Disagree,Slightly Agree,Disagree,Disagree,Slightly Disagree,Disagree,Once a month,,arm3_tips,62e3623aeb9b54b6d2ff4735,62e3623aeb9b54b6d2ff4735,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:12,7/29/2022 20:13,IP Address,100,55,True,7/29/2022 20:13,R_3L2aBno8vOupPwf,,,,,anonymous,EN,"Not employed, looking for work","$40,000 - $59,999",Asian American or Asian,Bachelor degree,23,Male,True,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,,,,True,False,7/29/2022 20:17,7/29/2022 20:17,IP Address,100.0,46.0,True,7/29/2022 20:17,R_2P0dIVylFsFlh6p,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,2,3,0.0,0.0,Keep,False,False,24,False
73,2022-07-29 20:09:00,7/29/2022 20:14,IP Address,100,263,True,7/29/2022 20:14,R_3RxBentUvO68c28,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,375x812,Some,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Slightly Disagree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Once a month,,arm4_interactive,614f96bc8d9a23451a93ca80,614f96bc8d9a23451a93ca80,3,0,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,Real,,,True,True,7/29/2022 20:17,7/29/2022 20:19,IP Address,100,66,True,7/29/2022 20:19,R_2w5XXRXAWaxPS92,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Bachelor degree,50,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Scam,,Details,Real,,,Scam,,,,,,True,False,7/29/2022 20:20,7/29/2022 20:21,IP Address,100.0,54.0,True,7/29/2022 20:21,R_22DDPd0Axbek4A1,,,,,anonymous,EN,,,,,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,3,3,1.0,0.0,Keep,False,False,24,False
79,2022-07-29 20:11:00,7/29/2022 20:18,IP Address,100,426,True,7/29/2022 20:18,R_2D7YbmCHShc1mpJ,,,,,anonymous,EN,,Yes,,Chrome iPhone,103.0.5060.63,iPhone,414x896,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Disagree,Strongly Agree,Slightly Disagree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Once a month,,arm2_generalinfo,5ed4954aea62124652e189c9,5ed4954aea62124652e189c9,2,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:18,7/29/2022 20:19,IP Address,100,44,True,7/29/2022 20:19,R_3MEHuC2zipTVmZy,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$80,000 - $99,999",Hispanic,Bachelor degree,47,Female,True,Real,,,Real,,Details,Real,,,Real,,,Real,,Details,Real,,,Real,,,Scam,,,Real,,,,,,True,False,7/29/2022 20:22,7/29/2022 20:24,IP Address,100.0,99.0,True,7/29/2022 20:24,R_2ZCeyUywzADLEJa,,,,,anonymous,EN,Other,No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,4,1,4.0,0.0,Keep,False,False,24,False
